RangeDistance;RangeOrientation;CellState;Norte;Este;Sur;Oeste
0;0;False,False,False,False;-100;-100;-100;-100
0;0;True,False,False,False;-66,40704;-100;-100;-100
0;0;False,True,False,False;-100;-43,92;-100;-100
0;0;True,True,False,False;-94,096;-94;-100;-100
0;0;False,False,True,False;-100;-100;0;-100
0;0;True,False,True,False;-91,34218;-100;-95,12;-100
0;0;False,True,True,False;-100;-94;-83,1395;-100
0;0;True,True,True,False;-94;-100;-100;-100
0;0;False,False,False,True;-100;-100;-100;0
0;0;True,False,False,True;-84,14217;-100;-100;-91,67772
0;0;False,True,False,True;-100;-94;-100;-100
0;0;True,True,False,True;-94,09364;-96,4;-100;-94,096
0;0;False,False,True,True;-100;-100;-98;-96,4
0;0;True,False,True,True;-88,79091;-100;-98;-100
0;0;False,True,True,True;-100;-89,41017;-95,11561;-100
0;0;True,True,True,True;-100;-90,0942;-85,35705;-96,4
0;1;False,False,False,False;-100;-100;-100;-100
0;1;True,False,False,False;-77,9204;-100;-100;-100
0;1;False,True,False,False;-100;-25,2;-100;-100
0;1;True,True,False,False;-74,90051;-46,576;-100;-100
0;1;False,False,True,False;-100;-100;0;-100
0;1;True,False,True,False;-89,99388;-100;-82,34046;-100
0;1;False,True,True,False;-100;-67,51706;-57,562;-100
0;1;True,True,True,False;-89,99626;-82,69284;-80,15915;-100
0;1;False,False,False,True;-100;-100;-100;0
0;1;True,False,False,True;-89,95436;-100;-100;-89,9287
0;1;False,True,False,True;-100;-84,67018;-100;-89,97663
0;1;True,True,False,True;-89,99317;-82,36879;-100;-89,99849
0;1;False,False,True,True;-100;-100;-57,3088;-53,136
0;1;True,False,True,True;-89,99995;-100;-81,87566;-89,99109
0;1;False,True,True,True;-100;-83,29285;-79,79897;-89,99825
0;1;True,True,True,True;-89,99617;-75,61717;-83,70949;-89,99512
0;2;False,False,False,False;-100;-100;-100;-100
0;2;True,False,False,False;-95,12;-100;-100;-100
0;2;False,True,False,False;-100;-29,2;-100;-100
0;2;True,True,False,False;-94,224;-89,81799;-100;-100
