RangeDistance;RangeOrientation;CellState;Norte;Este;Sur;Oeste
0;0;False,False,False,False;-100;-100;-100;-100
0;0;True,False,False,False;0;-100;-100;-100
0;0;False,True,False,False;-100;0;-100;-100
0;0;True,True,False,False;-264,6454;-210,1623;-245,9709;-291,9701
0;0;False,False,True,False;-100;-100;0;-100
0;0;True,False,True,False;-207,4457;-240,2666;-110,9785;-114,4
0;0;False,True,True,False;-108;-160,9124;-141,7616;-108
0;0;True,True,True,False;-312,5364;-214,5535;-336,4948;-341,4752
0;0;False,False,False,True;-100;-100;-100;0
0;0;True,False,False,True;-220,494;-361,7286;-239,7755;-269,009
0;0;False,True,False,True;-298,5443;-238,1398;-331,9983;-262,9656
0;0;True,True,False,True;-212,3013;-242,8659;-258,771;-246,7478
0;0;False,False,True,True;-224,6774;-358,0772;-234,04;-279,407
0;0;True,False,True,True;-251,4042;-188,4027;-208,3312;-277,5124
0;0;False,True,True,True;-229,8552;-240,2572;-229,8539;-239,6973
0;0;True,True,True,True;-234,8935;-270,7635;-228,2302;-258,7891
0;1;False,False,False,False;-100;-100;-100;-100
0;1;True,False,False,False;0;-100;-100;-100
0;1;False,True,False,False;-100;0;-100;-100
0;1;True,True,False,False;-61,03171;-38,2473;-132,4;-246,4734
0;1;False,False,True,False;-100;-100;0;-100
0;1;True,False,True,False;0;-100;0;-100
0;1;False,True,True,False;-100;0;0;-100
0;1;True,True,True,False;-292,2302;-203,2703;-320,3835;-362,7613
0;1;False,False,False,True;-100;-100;-100;0
0;1;True,False,False,True;-224,3185;-321,7;-190;-259,8336
0;1;False,True,False,True;-302,7355;-242,3264;-286,9272;-276,6597
0;1;True,True,False,True;-224,2533;-217,6685;-194,4063;-258,3091
0;1;False,False,True,True;-246,6607;-380,1761;-211,6078;-295,7235
0;1;True,False,True,True;-215,0996;-206,7716;-191,5173;-221,0771
0;1;False,True,True,True;-320,7252;-246,2394;-228,8244;-312,6843
0;1;True,True,True,True;-221,1898;-196,4231;-205,079;-239,5836
0;2;False,False,False,False;-100;-100;-100;-100
0;2;True,False,False,False;0;-100;-100;-100
0;2;False,True,False,False;-100;0;-100;-100
0;2;True,True,False,False;-284,7142;-249,7497;-308,3673;-343,7449
0;2;False,False,True,False;-100;-100;0;-100
0;2;True,False,True,False;-308,8552;-318,8232;-264,2725;-189,728
0;2;False,True,True,False;-100;0;0;-100
0;2;True,True,True,False;-289,4312;-206,8727;-240,8511;-266,3878
0;2;False,False,False,True;-100;-100;-100;0
0;2;True,False,False,True;-262,6758;-296,5357;-325,0174;-279,4649
0;2;False,True,False,True;-363,7451;-311,1027;-365,5952;-377,15
0;2;True,True,False,True;-277,5368;-240,4238;-315,3862;-244,5977
0;2;False,False,True,True;-406,3414;-405,0598;-336,5715;-437,439
0;2;True,False,True,True;-253,1472;-272,6153;-237,6804;-217,852
0;2;False,True,True,True;-397,3499;-298,4306;-245,26;-357,1188
0;2;True,True,True,True;-286,0296;-220,7615;-237,3293;-240,3643
0;3;False,False,False,False;-100;-100;-100;-100
0;3;True,False,False,False;0;-100;-100;-100
0;3;False,True,False,False;-100;0;-100;-100
0;3;True,True,False,False;-244,7033;-260,3651;-278,8175;-211,0411
0;3;False,False,True,False;-100;-100;0;-100
0;3;True,False,True,False;-227,3111;-443,0879;-238,5172;-189,3359
0;3;False,True,True,False;-100;0;0;-100
0;3;True,True,True,False;-287,9671;-236,308;-269,7725;-371,4996
0;3;False,False,False,True;-100;-100;-100;0
0;3;True,False,False,True;-384,6415;-431,4859;-542,3788;-304,6036
0;3;False,True,False,True;-409,2418;-372,5406;-385,7992;-355,9651
0;3;True,True,False,True;-211,5134;-253,2777;-254,91;-240,2513
0;3;False,False,True,True;-410,3423;-438,838;-356,9621;-391,576
0;3;True,False,True,True;-291,5529;-435,8513;-368,3702;-217,2133
0;3;False,True,True,True;-440,7967;-374,6055;-246,1019;-371,7888
0;3;True,True,True,True;-195,575;-223,5551;-230,1457;-212,5735
0;4;False,False,False,False;-100;-100;-100;-100
0;4;True,False,False,False;0;-100;-100;-100
0;4;False,True,False,False;-100;0;-100;-100
0;4;True,True,False,False;-263,6857;-316,8245;-296,8151;-505,976
0;4;False,False,True,False;-100;-100;0;-100
0;4;True,False,True,False;-226,3148;-317,4537;-173,455;-160,5088
0;4;False,True,True,False;-189,9951;-287,7265;-220,4655;-189,9939
0;4;True,True,True,False;-279,7634;-241,3672;-312,9692;-366,5333
0;4;False,False,False,True;-100;-100;-100;0
0;4;True,False,False,True;-386,6857;-494,6504;-385,9572;-364,2275
0;4;False,True,False,True;-407,453;-272,469;-376,7874;-373,2961
0;4;True,True,False,True;-242,8453;-313,7927;-493,7524;-372,2062
0;4;False,False,True,True;-367,1129;-482,7564;-412,2444;-323,3675
0;4;True,False,True,True;-363,7159;-485,588;-353,8607;-218,8277
0;4;False,True,True,True;-399,5559;-310,5189;-224,1078;-322,8964
0;4;True,True,True,True;-216,2987;-201,4978;-229,7599;-203,6342
0;5;False,False,False,False;-100;-100;-100;-100
0;5;True,False,False,False;0;-100;-100;-100
0;5;False,True,False,False;-100;0;-100;-100
0;5;True,True,False,False;-254,1606;-294,395;-321,0047;-524,0063
0;5;False,False,True,False;-100;-100;0;-100
0;5;True,False,True,False;-229,5921;-300,6912;-249,461;-189,728
0;5;False,True,True,False;-189,9544;-249,0629;-268,9196;-189,7824
0;5;True,True,True,False;-259,2932;-238,1548;-294,8637;-292,8708
0;5;False,False,False,True;-100;-100;-100;0
0;5;True,False,False,True;-437,8186;-446,0089;-322,1066;-437,0044
0;5;False,True,False,True;-548,2932;-258,5948;-468,6279;-327,5404
0;5;True,True,False,True;-207,5278;-280,1221;-377,0507;-324,1142
0;5;False,False,True,True;-408,3346;-439,2029;-360,4003;-264,1234
0;5;True,False,True,True;-317,213;-410,8527;-318,8157;-223,5102
0;5;False,True,True,True;-338,1602;-258,8772;-216,0675;-311,0536
0;5;True,True,True,True;-230,7481;-231,3293;-221,8193;-241,4445
0;6;False,False,False,False;-100;-100;-100;-100
0;6;True,False,False,False;0;-100;-100;-100
0;6;False,True,False,False;-100;0;-100;-100
0;6;True,True,False,False;-312,6051;-229,4133;-271,9296;-470,6213
0;6;False,False,True,False;-100;-100;0;-100
0;6;True,False,True,False;-292,3982;-280,0432;-257,2139;-188,3787
0;6;False,True,True,False;-189,9766;-222,1281;-313,4612;-189,8259
0;6;True,True,True,False;-314,0099;-206,5128;-329,092;-389,5072
0;6;False,False,False,True;-100;-100;-100;0
0;6;True,False,False,True;-222,2778;-381,346;-286,1683;-281,9643
0;6;False,True,False,True;-174,1692;-191,0319;-368,8921;-235,2214
0;6;True,True,False,True;-215,4785;-258,455;-342,5587;-370,5873
0;6;False,False,True,True;-266,2337;-375,0113;-237,6831;-249,9812
0;6;True,False,True,True;-257,6637;-343,7103;-240,7381;-252,4977
0;6;False,True,True,True;-260,8426;-227,282;-252,9311;-254,1564
0;6;True,True,True,True;-233,1684;-226,8473;-271,7203;-235,5497
0;7;False,False,False,False;-100;-100;-100;-100
0;7;True,False,False,False;0;-100;-100;-100
0;7;False,True,False,False;-100;0;-100;-100
0;7;True,True,False,False;-163,1604;-197,3574;-209,7344;-266,6858
0;7;False,False,True,False;-100;-100;0;-100
0;7;True,False,True,False;0;-100;0;-100
0;7;False,True,True,False;-100;0;0;-100
0;7;True,True,True,False;-295,9178;-191,8373;-262,488;-329,3764
0;7;False,False,False,True;-100;-100;-100;0
0;7;True,False,False,True;-186,9377;-225,099;-160,5088;-187,0498
0;7;False,True,False,True;-259,0126;-193,9737;-301,9655;-234,901
0;7;True,True,False,True;-217,7092;-240,6592;-264,0048;-257,86
0;7;False,False,True,True;-196,6619;-305,7139;-233,4391;-230,3315
0;7;True,False,True,True;-254,479;-215,7466;-220,0361;-208,7698
0;7;False,True,True,True;-242,3413;-217,4321;-229,9162;-236,7568
0;7;True,True,True,True;-204,963;-188,5243;-232,3079;-208,5742
1;0;False,False,False,False;-100;-100;-100;-100
1;0;True,False,False,False;0;-100;-100;-100
1;0;False,True,False,False;-100;0;-100;-100
1;0;True,True,False,False;-271,1165;-158,246;-187,4667;-331,5946
1;0;False,False,True,False;-100;-100;0;-100
