RangeDistance;RangeOrientation;CellState;Norte;Este;Sur;Oeste
0;0;False,False,False,False;-100;-100;-100;-100
0;0;True,False,False,False;0;-100;-100;-100
0;0;False,True,False,False;-100;0;-100;-100
0;0;True,True,False,False;-220,1591;-200,3227;-217,744;-180,537
0;0;False,False,True,False;-100;-100;0;-100
0;0;True,False,True,False;-207,4457;-200,866;-110,9785;-114,4
0;0;False,True,True,False;-108;-127,1569;-141,7616;-108
0;0;True,True,True,False;-332,1987;-258,7125;-288,3335;-353,3986
0;0;False,False,False,True;-100;-100;-100;0
0;0;True,False,False,True;-208,3766;-305,8166;-242,6099;-275,9105
0;0;False,True,False,True;-279,4946;-255,6606;-296,8444;-270,8548
0;0;True,True,False,True;-208,7237;-217,6774;-218,6208;-251,7883
0;0;False,False,True,True;-202,3779;-269,1024;-202,7056;-260,1228
0;0;True,False,True,True;-258,3539;-288,4417;-223,4895;-247,1735
0;0;False,True,True,True;-284,4952;-240,3584;-218,2645;-304,4618
0;0;True,True,True,True;-224,7708;-206,1583;-208,304;-240,5603
0;1;False,False,False,False;-100;-100;-100;-100
0;1;True,False,False,False;0;-100;-100;-100
0;1;False,True,False,False;-100;0;-100;-100
0;1;True,True,False,False;-61,03171;-38,2473;-132,4;-179,0808
0;1;False,False,True,False;-100;-100;0;-100
0;1;True,False,True,False;0;-100;0;-100
0;1;False,True,True,False;-100;0;0;-100
0;1;True,True,True,False;-273,8431;-192,4592;-266,2311;-343,7597
0;1;False,False,False,True;-100;-100;-100;0
0;1;True,False,False,True;-216,8543;-264,2153;-190;-235,5382
0;1;False,True,False,True;-291,5073;-241,9279;-313,1433;-285,2363
0;1;True,True,False,True;-218,6634;-195,0862;-229,8887;-248,2039
0;1;False,False,True,True;-209,6253;-353,1476;-213,1413;-311,1442
0;1;True,False,True,True;-230,6311;-223,7558;-200,9253;-227,9906
0;1;False,True,True,True;-317,518;-247,0105;-198,5696;-295,5497
0;1;True,True,True,True;-230,436;-217,4284;-216,3168;-240,0919
0;2;False,False,False,False;-100;-100;-100;-100
0;2;True,False,False,False;0;-100;-100;-100
0;2;False,True,False,False;-100;0;-100;-100
0;2;True,True,False,False;-287,653;-241,8642;-329,6992;-344,18
0;2;False,False,True,False;-100;-100;0;-100
0;2;True,False,True,False;-277,0637;-293,4789;-266,6644;-188,9624
0;2;False,True,True,False;-100;0;0;-100
0;2;True,True,True,False;-281,6069;-228,243;-253,5131;-349,9084
0;2;False,False,False,True;-100;-100;-100;0
0;2;True,False,False,True;-277,4798;-322,6587;-369,0474;-292,9081
0;2;False,True,False,True;-353,3685;-316,3186;-341,8081;-308,7611
0;2;True,True,False,True;-244,8918;-216,1358;-281,1276;-240,8687
0;2;False,False,True,True;-373,5962;-385,9661;-316,1361;-414,5821
0;2;True,False,True,True;-278,0232;-322,5563;-242,958;-210,3956
0;2;False,True,True,True;-384,7907;-330,6689;-251,1054;-333,1936
0;2;True,True,True,True;-269,7498;-215,221;-260,0386;-232,1533
0;3;False,False,False,False;-100;-100;-100;-100
0;3;True,False,False,False;0;-100;-100;-100
0;3;False,True,False,False;-100;0;-100;-100
0;3;True,True,False,False;-222,3794;-258,4518;-228,6261;-270,2654
0;3;False,False,True,False;-100;-100;0;-100
0;3;True,False,True,False;-210,5318;-431,1708;-224,0491;-186,8334
0;3;False,True,True,False;-100;0;0;-100
0;3;True,True,True,False;-244,7052;-251,3548;-248,5263;-243,0491
0;3;False,False,False,True;-100;-100;-100;0
0;3;True,False,False,True;-371,5365;-379,9185;-508,0142;-283,7218
0;3;False,True,False,True;-388,4857;-332,1057;-373,4028;-356,0086
0;3;True,True,False,True;-239,2338;-268,8371;-299,9903;-258,9577
0;3;False,False,True,True;-396,5964;-399,6809;-373,5653;-403,0885
0;3;True,False,True,True;-309,5968;-479,2285;-244,7429;-224,137
0;3;False,True,True,True;-454,2224;-291,8916;-221,5592;-333,7971
0;3;True,True,True,True;-224,7721;-234,0186;-249,9485;-262,8058
0;4;False,False,False,False;-100;-100;-100;-100
0;4;True,False,False,False;0;-100;-100;-100
0;4;False,True,False,False;-100;0;-100;-100
0;4;True,True,False,False;-235,0826;-292,1003;-299,812;-253,8754
0;4;False,False,True,False;-100;-100;0;-100
0;4;True,False,True,False;-226,3148;-242,961;-119,0238;-143,92
0;4;False,True,True,False;-189,9544;-270,5418;-226,0762;-189,9544
0;4;True,True,True,False;-233,5739;-232,5099;-279,2695;-206,6382
0;4;False,False,False,True;-100;-100;-100;0
0;4;True,False,False,True;-407,8095;-483,3357;-357,7095;-367,0577
0;4;False,True,False,True;-470,3724;-288,3247;-386,098;-377,7021
0;4;True,True,False,True;-198,9344;-394,0826;-492,5936;-442,0313
0;4;False,False,True,True;-355,2203;-466,5379;-407,9684;-293,0359
0;4;True,False,True,True;-391,1685;-478,3724;-362,2761;-163,0791
0;4;False,True,True,True;-347,5837;-266,145;-218,6954;-346,1315
0;4;True,True,True,True;-198,3648;-194,9712;-217,7208;-188,428
0;5;False,False,False,False;-100;-100;-100;-100
0;5;True,False,False,False;0;-100;-100;-100
0;5;False,True,False,False;-100;0;-100;-100
0;5;True,True,False,False;-254,1606;-277,881;-299,114;-468,3517
0;5;False,False,True,False;-100;-100;0;-100
0;5;True,False,True,False;-236,3178;-296,726;-240,4339;-189,1699
0;5;False,True,True,False;-189,9109;-243,55;-242,2214;-188,9624
0;5;True,True,True,False;-236,9158;-218,495;-231,9027;-279,3784
0;5;False,False,False,True;-100;-100;-100;0
0;5;True,False,False,True;-392,6414;-361,4532;-309,9777;-399,0542
0;5;False,True,False,True;-427,6732;-250,0764;-418,0706;-273,3575
0;5;True,True,False,True;-239,3744;-314,9896;-395,8669;-498,4404
0;5;False,False,True,True;-364,7659;-367,7289;-290,336;-281,5478
0;5;True,False,True,True;-380,55;-405,9531;-313,4076;-218,7328
0;5;False,True,True,True;-325,2631;-239,7691;-193,9949;-272,3564
0;5;True,True,True,True;-206,882;-219,4668;-215,5044;-223,075
0;6;False,False,False,False;-100;-100;-100;-100
0;6;True,False,False,False;0;-100;-100;-100
0;6;False,True,False,False;-100;0;-100;-100
0;6;True,True,False,False;-303,1923;-241,3437;-271,9296;-464,7802
0;6;False,False,True,False;-100;-100;0;-100
0;6;True,False,True,False;-257,1815;-250,7257;-233,1984;-180,3363
0;6;False,True,True,False;-189,8886;-195,8191;-339,8666;-189,4687
0;6;True,True,True,False;-301,78;-195,342;-324,775;-310,4165
0;6;False,False,False,True;-100;-100;-100;0
0;6;True,False,False,True;-212,0627;-320,2444;-254,26;-271,5837
0;6;False,True,False,True;-174,1692;-180,1076;-265,6275;-219,3525
0;6;True,True,False,True;-203,1445;-285,0443;-284,1193;-329,4554
0;6;False,False,True,True;-282,6571;-255,303;-244,6835;-292,7153
0;6;True,False,True,True;-224,6437;-232,7703;-259,4347;-210,5891
0;6;False,True,True,True;-262,2174;-225,4561;-243,4677;-261,3148
0;6;True,True,True,True;-209,934;-215,1429;-245,6521;-202,1523
0;7;False,False,False,False;-100;-100;-100;-100
0;7;True,False,False,False;0;-100;-100;-100
0;7;False,True,False,False;-100;0;-100;-100
0;7;True,True,False,False;-163,1604;-180,4522;-193,5378;-193,2701
0;7;False,False,True,False;-100;-100;0;-100
0;7;True,False,True,False;0;-100;0;-100
0;7;False,True,True,False;-100;0;0;-100
0;7;True,True,True,False;-269,7551;-191,5834;-253,6779;-358,1946
0;7;False,False,False,True;-100;-100;-100;0
0;7;True,False,False,True;-167,0188;-182,492;-160,5088;-142,2144
0;7;False,True,False,True;-247,119;-185,2187;-292,4525;-230,105
0;7;True,True,False,True;-170,4111;-212,0243;-322,3082;-284,6794
0;7;False,False,True,True;-251,8268;-322,4487;-230,0546;-220,0718
0;7;True,False,True,True;-212,5474;-279,9921;-226,8003;-212,7622
0;7;False,True,True,True;-194,7501;-214,317;-219,1238;-209,7411
0;7;True,True,True,True;-191,1389;-129,5011;-215,6346;-204,9512
1;0;False,False,False,False;-100;-100;-100;-100
1;0;True,False,False,False;0;-100;-100;-100
1;0;False,True,False,False;-100;0;-100;-100
1;0;True,True,False,False;-268,1962;-163,2414;-183,8153;-294,5042
1;0;False,False,True,False;-100;-100;0;-100
