RangeDistance;RangeOrientation;CellState;Norte;Este;Sur;Oeste
0;2;False,True,False,True;-100;-89,95242;-100;-81,95644
0;2;True,True,False,True;-97,9982;-86,41991;-100;-84,52885
0;2;False,False,True,True;-100;-100;-60,5088;-53,136
0;2;True,False,True,True;-98;-100;-87,48595;-79,00937
0;2;False,True,True,True;-100;-89,3463;-82,47913;-86,24093
0;2;True,True,True,True;-100;-89,68604;-89,70127;-84,76351
0;3;False,False,False,False;-100;-100;-100;-100
0;3;True,False,False,False;-60,87136;-100;-100;-100
0;3;False,True,False,False;-100;-18;-100;-100
0;3;True,True,False,False;-78,65208;-87,87801;-100;-100
0;3;False,False,True,False;-100;-100;0;-100
0;3;True,False,True,False;-77,64222;-100;-80,08641;-100
0;3;False,True,True,False;-100;0;0;-100
0;3;True,True,True,False;-75,82442;-86,22503;-86,05632;-100
0;3;False,False,False,True;-100;-100;-100;0
0;3;True,False,False,True;0;-100;-100;0
0;3;False,True,False,True;-100;-84,41655;-100;-82,11459
0;3;True,True,False,True;-75,26846;-87,70113;-100;-82,00159
0;3;False,False,True,True;-100;-100;0;0
0;3;True,False,True,True;-75,86433;-100;-84,65448;-72,19537
0;3;False,True,True,True;-100;-86,43867;-78,11787;-74,56082
0;3;True,True,True,True;-77,1067;-85,42892;-89,11775;-80,29799
0;4;False,False,False,False;-100;-100;-100;-100
0;4;True,False,False,False;-40,5568;-100;-100;-100
0;4;False,True,False,False;-100;-76,52289;-100;-100
0;4;True,True,False,False;-74,6245;-89,4;-100;-100
0;4;False,False,True,False;-100;-100;0;-100
0;4;True,False,True,False;-61,7659;-100;-75,86283;-100
0;4;False,True,True,False;-100;-100;-77,73311;-100
0;4;True,True,True,False;-75,21017;-100;-79,48011;-100
0;4;False,False,False,True;-100;-100;-100;0
0;4;True,False,False,True;0;-100;-100;0
0;4;False,True,False,True;-100;-87,0832;-100;-74,76125
0;4;True,True,False,True;-68,72888;-90,99676;-100;-74,61579
0;4;False,False,True,True;-100;-100;0;0
0;4;True,False,True,True;-68,70247;-100;-74,65238;-58,49709
0;4;False,True,True,True;-100;-80,24241;-80,13608;-74,34375
0;4;True,True,True,True;-76,66188;-100;-81,24274;-73,48973
0;5;False,False,False,False;-100;-100;-100;-100
0;5;True,False,False,False;-29,88;-100;-100;-100
0;5;False,True,False,False;-100;-50,4032;-100;-100
0;5;True,True,False,False;-38,368;-60,5088;-100;-100
0;5;False,False,True,False;-100;-100;0;-100
0;5;True,False,True,False;-81,17004;-100;-81,81545;-100
0;5;False,True,True,False;-100;-88,89505;-78,29335;-100
0;5;True,True,True,False;-74,93239;-88,83359;-79,21886;-100
0;5;False,False,False,True;-100;-100;-100;0
0;5;True,False,False,True;0;-100;-100;0
0;5;False,True,False,True;-100;-85,82209;-100;-78,90245
0;5;True,True,False,True;-79,10589;-88,21134;-100;-76,3468
0;5;False,False,True,True;-100;-100;0;0
0;5;True,False,True,True;-80,38081;-100;-80,04491;-80,26386
0;5;False,True,True,True;-100;-89,10207;-78,26737;-73,16425
0;5;True,True,True,True;-66,30785;-88,6254;-80,4922;-73,81035
0;6;False,False,False,False;-100;-100;-100;-100
0;6;True,False,False,False;-51,64992;-100;-100;-100
0;6;False,True,False,False;-100;-55,84832;-100;-100
0;6;True,True,False,False;-72,67342;-68,07419;-100;-100
0;6;False,False,True,False;-100;-100;0;-100
0;6;True,False,True,False;-89,43901;-100;-98;-100
0;6;False,True,True,False;-100;-86,25008;-100;-100
0;6;True,True,True,False;-89,90559;-85,99321;-96,4;-100
0;6;False,False,False,True;-100;-100;-100;0
0;6;True,False,False,True;-69,81491;-100;-100;-70,1852
0;6;False,True,False,True;-100;-82,47738;-100;-86,83441
0;6;True,True,False,True;-86,23641;-87,0989;-100;-88,08015
0;6;False,False,True,True;-100;-100;-100;-87,13692
0;6;True,False,True,True;-86,60027;-100;-90,6849;-84,89993
0;6;False,True,True,True;-100;-89,5009;-100;-84,17728
0;6;True,True,True,True;-83,64149;-88,00138;-100;-81,43798
0;7;False,False,False,False;-100;-100;-100;-100
0;7;True,False,False,False;-70,7021;-100;-100;-100
0;7;False,True,False,False;-100;-37,36;-100;-100
0;7;True,True,False,False;-25,2;0;-100;-100
0;7;False,False,True,False;-100;-100;0;-100
0;7;True,False,True,False;-87,85449;-100;-89,99947;-100
0;7;False,True,True,False;-100;-88,53006;-89,7794;-100
0;7;True,True,True,False;-85,21082;-83,47682;-89,99944;-100
0;7;False,False,False,True;-100;-100;-100;0
0;7;True,False,False,True;-66,7812;-100;-100;-66,40704
0;7;False,True,False,True;-100;-83,02354;-100;-89,99043
0;7;True,True,False,True;-78,39267;-81,64418;-100;-89,99702
0;7;False,False,True,True;-100;-100;-89,99998;-89,99998
0;7;True,False,True,True;-88,48409;-100;-89,99969;-89,9929
0;7;False,True,True,True;-100;-87,4547;-89,99544;-89,99998
0;7;True,True,True,True;-89,59982;-85,55123;-89,99818;-89,99417
1;0;False,False,False,False;-100;-100;-100;-100
1;0;True,False,False,False;-67,79011;-100;-100;-100
1;0;False,True,False,False;-100;-41,328;-100;-100
1;0;True,True,False,False;-70,12524;-69,83075;-100;-100
1;0;False,False,True,False;-100;-100;0;-100
1;0;True,False,True,False;-70,00003;-100;-69,55657;-100
1;0;False,True,True,False;-100;-65,18964;-66,1432;-100
1;0;True,True,True,False;-72,67171;-69,3199;-69,99428;-100
1;0;False,False,False,True;-100;-100;-100;0
1;0;True,False,False,True;-70,14296;-100;-100;-72,27046
1;0;False,True,False,True;-100;-69,99316;-100;-73,62765
1;0;True,True,False,True;-75,41197;-69,99998;-100;-70,34259
1;0;False,False,True,True;-100;-100;-69,15601;-74,00359
1;0;True,False,True,True;-74,87691;-100;-69,99985;-71,30903
1;0;False,True,True,True;-100;-69,99767;-69,99221;-74,32693
1;0;True,True,True,True;-70,47758;-69,9912;-69,99268;-71,49785
1;1;False,False,False,False;-100;-100;-100;-100
1;1;True,False,False,False;-72,03743;-100;-100;-100
1;1;False,True,False,False;-100;-69,19296;-100;-100
1;1;True,True,False,False;-70,45907;-69,99995;-100;-100
1;1;False,False,True,False;-100;-100;0;-100
1;1;True,False,True,False;-72,19604;-100;-69,99998;-100
1;1;False,True,True,False;-100;-69,99949;-69,99098;-100
1;1;True,True,True,False;-71,11468;-69,99098;-67,68681;-100
1;1;False,False,False,True;-100;-100;-100;0
1;1;True,False,False,True;-72,56203;-100;-100;-70,00968
1;1;False,True,False,True;-100;-69,77576;-100;-70,00011
1;1;True,True,False,True;-72,36289;-65,46115;-100;-71,58551
1;1;False,False,True,True;-100;-100;-60,60476;-62,24315
1;1;True,False,True,True;-70,10167;-100;-69,41968;-70,90913
1;1;False,True,True,True;-100;-67,83647;-69,9919;-70,03253
1;1;True,True,True,True;-71,7739;-69,99126;-69,99397;-77,0238
1;2;False,False,False,False;-100;-100;-100;-100
1;2;True,False,False,False;-70,25804;-100;-100;-100
1;2;False,True,False,False;-100;-70,00021;-100;-100
1;2;True,True,False,False;-68,27616;-71,33668;-100;-100
1;2;False,False,True,False;-100;-100;0;-100
1;2;True,False,True,False;-75,37193;-100;-69,99998;-100
1;2;False,True,True,False;-100;-70,00002;-66,79097;-100
1;2;True,True,True,False;-70,30751;-73,19266;-68,67585;-100
1;2;False,False,False,True;-100;-100;-100;0
1;2;True,False,False,True;-69,76028;-100;-100;-66,92137
1;2;False,True,False,True;-100;-69,99983;-100;-68,04985
1;2;True,True,False,True;-69,66305;-71,65717;-100;-69,73307
1;2;False,False,True,True;-100;-100;0;0
1;2;True,False,True,True;-70,59833;-100;-69,99989;-65,29267
1;2;False,True,True,True;-100;-74,6257;-69,9687;-69,88427
1;2;True,True,True,True;-71,11848;-72,76789;-69,96799;-69,21873
1;3;False,False,False,False;-100;-100;-100;-100
1;3;True,False,False,False;-61,6658;-100;-100;-100
1;3;False,True,False,False;-100;-61,78487;-100;-100
1;3;True,True,False,False;-61,4527;-61,93388;-100;-100
1;3;False,False,True,False;-100;-100;0;-100
1;3;True,False,True,False;-54,70346;-100;-61,70383;-100
1;3;False,True,True,False;-100;-61,38708;-60,561;-100
1;3;True,True,True,False;-61,15139;-63,81946;-61,95244;-100
1;3;False,False,False,True;-100;-100;-100;0
1;3;True,False,False,True;0;-100;-100;0
1;3;False,True,False,True;-100;-71,32327;-100;-59,46604
1;3;True,True,False,True;-65,79156;-67,45877;-100;-59,72901
1;3;False,False,True,True;-100;-100;0;0
1;3;True,False,True,True;-58,01727;-100;-59,07456;-59,99102
1;3;False,True,True,True;-100;-63,59157;-60,50264;-59,97
1;3;True,True,True,True;-64,01327;-62,17342;-61,35094;-59,99303
1;4;False,False,False,False;-100;-100;-100;-100
1;4;True,False,False,False;-39,35426;-100;-100;-100
1;4;False,True,False,False;-100;-50,86602;-100;-100
1;4;True,True,False,False;-40,22485;-46,4278;-100;-100
1;4;False,False,True,False;-100;-100;0;-100
1;4;True,False,True,False;-45,43639;-100;-40,40784;-100
1;4;False,True,True,False;-100;-40,61562;-46,55691;-100
1;4;True,True,True,False;-40,99654;-43,53495;-45,9986;-100
1;4;False,False,False,True;-100;-100;-100;0
1;4;True,False,False,True;0;-100;-100;0
1;4;False,True,False,True;-100;-42,2429;-100;-39,99999
1;4;True,True,False,True;-41,21222;-44,15161;-100;-39,97038
1;4;False,False,True,True;-100;-100;0;0
1;4;True,False,True,True;-40,29219;-100;-47,79052;-39,982
1;4;False,True,True,True;-100;-41,0493;-54,49939;-36,72272
1;4;True,True,True,True;-40,08482;-41,46846;-47,60404;-39,99511
1;5;False,False,False,False;-100;-100;-100;-100
1;5;True,False,False,False;-59,1353;-100;-100;-100
1;5;False,True,False,False;-100;-59,56788;-100;-100
1;5;True,True,False,False;-59,99999;-62,87716;-100;-100
1;5;False,False,True,False;-100;-100;0;-100
1;5;True,False,True,False;-59,35572;-100;-60;-100
1;5;False,True,True,False;-100;-62,44637;-59,29925;-100
1;5;True,True,True,False;-59,97549;-63,23726;-63,70755;-100
1;5;False,False,False,True;-100;-100;-100;0
1;5;True,False,False,True;0;-100;-100;0
1;5;False,True,False,True;-100;-61,54598;-100;-56,23052
1;5;True,True,False,True;-55,19251;-68,19074;-100;-54,87384
1;5;False,False,True,True;-100;-100;0;0
1;5;True,False,True,True;-59,78639;-100;-58,92184;-53,33562
1;5;False,True,True,True;-100;-64,75932;-61,23981;-57,97273
1;5;True,True,True,True;-56,52814;-63,30273;-60,99578;-54,74514
1;6;False,False,False,False;-100;-100;-100;-100
1;6;True,False,False,False;-68,9912;-100;-100;-100
1;6;False,True,False,False;-100;-60,60476;-100;-100
1;6;True,True,False,False;-69,8646;-69,83075;-100;-100
1;6;False,False,True,False;-100;-100;0;-100
1;6;True,False,True,False;-69,99998;-100;-70,27129;-100
1;6;False,True,True,False;-100;-69,94454;-71,12892;-100
1;6;True,True,True,False;-69,99898;-69,96541;-75,06613;-100
1;6;False,False,False,True;-100;-100;-100;0
1;6;True,False,False,True;-69,21976;-100;-100;-69,71157
1;6;False,True,False,True;-100;-69,99529;-100;-69,50863
1;6;True,True,False,True;-69,99058;-69,9703;-100;-73,75677
1;6;False,False,True,True;-100;-100;-70,00243;-69,9437
1;6;True,False,True,True;-69,99276;-100;-74,10104;-70,82207
1;6;False,True,True,True;-100;-69,94198;-70,56887;-68,88775
1;6;True,True,True,True;-69,99554;-69,99263;-70,29608;-65,03373
1;7;False,False,False,False;-100;-100;-100;-100
1;7;True,False,False,False;-69,19296;-100;-100;-100
1;7;False,True,False,False;-100;-63,98704;-100;-100
1;7;True,True,False,False;-69,78844;-69,78844;-100;-100
1;7;False,False,True,False;-100;-100;0;-100
1;7;True,False,True,False;-67,27123;-100;-72,5621;-100
1;7;False,True,True,False;-100;-69,48349;-71,48823;-100
1;7;True,True,True,False;-69,99519;-69,99098;-70,21329;-100
1;7;False,False,False,True;-100;-100;-100;0
1;7;True,False,False,True;-68,49707;-100;-100;-74,05766
1;7;False,True,False,True;-100;-69,99955;-100;-71,21012
1;7;True,True,False,True;-69,99098;-69,82191;-100;-74,76556
1;7;False,False,True,True;-100;-100;-70,02368;-70,35077
1;7;True,False,True,True;-69,99458;-100;-71,05643;-73,04761
1;7;False,True,True,True;-100;-69,99355;-74,0397;-70,71388
1;7;True,True,True,True;-69,99084;-69,99176;-70,06902;-71,54809
2;0;False,False,False,False;-100;-100;-100;-100
2;0;True,False,False,False;0;-100;-100;-100
2;0;False,True,False,False;-100;0;-100;-100
2;0;True,True,False,False;0;0;-100;-100
2;0;False,False,True,False;-100;-100;0;-100
2;0;True,False,True,False;-53,26989;-100;-49,99999;-100
2;0;False,True,True,False;-100;0;0;-100
2;0;True,True,True,False;-35,65795;-24,39561;-33,60995;-100
2;0;False,False,False,True;-100;-100;-100;0
2;0;True,False,False,True;-50,53955;-100;-100;-54,46516
2;0;False,True,False,True;-100;0;-100;0
2;0;True,True,False,True;-51,56637;-49,99999;-100;-50,54071
2;0;False,False,True,True;-100;-100;-39,51424;-38,20352
2;0;True,False,True,True;-52,95425;-100;-49,99965;-52,97311
2;0;False,True,True,True;-100;-49,9994;-49,99899;-58,68124
2;0;True,True,True,True;-54,04176;-49,99405;-49,99109;-55,27721
2;1;False,False,False,False;-100;-100;-100;-100
2;1;True,False,False,False;0;-100;-100;-100
2;1;False,True,False,False;-100;0;-100;-100
2;1;True,True,False,False;0;0;-100;-100
2;1;False,False,True,False;-100;-100;0;-100
2;1;True,False,True,False;-53,20859;-100;-49,99999;-100
2;1;False,True,True,False;-100;0;0;-100
2;1;True,True,True,False;-53,87063;-49,98269;-49,98432;-100
2;1;False,False,False,True;-100;-100;-100;0
2;1;True,False,False,True;-58,24437;-100;-100;-55,17153
2;1;False,True,False,True;-100;-49,99999;-100;-55,44839
2;1;True,True,False,True;-54,8747;-49,99996;-100;-53,90186
2;1;False,False,True,True;-100;-100;0;0
2;1;True,False,True,True;-50,51736;-100;-49,99501;-55,19999
2;1;False,True,True,True;-100;-49,99785;-49,99855;-53,31412
2;1;True,True,True,True;-50,62626;-49,99149;-49,99233;-56,08749
2;2;False,False,False,False;-100;-100;-100;-100
2;2;True,False,False,False;0;-100;-100;-100
2;2;False,True,False,False;-100;-14;-100;-100
2;2;True,True,False,False;-50,37841;-58,48511;-100;-100
2;2;False,False,True,False;-100;-100;0;-100
2;2;True,False,True,False;0;-100;0;-100
2;2;False,True,True,False;-100;-52,40656;-47,24271;-100
2;2;True,True,True,False;-56,21762;-52,06357;-49,99999;-100
2;2;False,False,False,True;-100;-100;-100;0
2;2;True,False,False,True;0;-100;-100;0
2;2;False,True,False,True;-100;-50,72481;-100;-48,52192
2;2;True,True,False,True;-49,5271;-57,86182;-100;-49,36786
2;2;False,False,True,True;-100;-100;0;0
2;2;True,False,True,True;-52,93512;-100;-49,99821;-48,11523
2;2;False,True,True,True;-100;-61,50545;-49,9896;-42,88068
2;2;True,True,True,True;-55,66758;-57,51328;-49,99627;-45,93622
2;3;False,False,False,False;-100;-100;-100;-100
2;3;True,False,False,False;-10,8;-100;-100;-100
2;3;False,True,False,False;-100;-39,52;-100;-100
2;3;True,True,False,False;-30,69689;-42,58364;-100;-100
2;3;False,False,True,False;-100;-100;0;-100
2;3;True,False,True,False;-26,784;-100;-22,13568;-100
2;3;False,True,True,False;-100;-25,552;-13,99676;-100
2;3;True,True,True,False;-33,88004;-44,00482;-30,52;-100
2;3;False,False,False,True;-100;-100;-100;0
2;3;True,False,False,True;0;-100;-100;0
2;3;False,True,False,True;-100;-42,23956;-100;-29,99997
2;3;True,True,False,True;-31,11074;-42,20517;-100;-29,99891
2;3;False,False,True,True;-100;-100;0;0
2;3;True,False,True,True;-37,83055;-100;-33,45919;-29,99099
2;3;False,True,True,True;-100;-47,52883;-29,15774;-29,15241
2;3;True,True,True,True;-36,26779;-45,30812;-35,22775;-29,99281
2;4;False,False,False,False;-100;-100;-100;-100
2;4;True,False,False,False;3,600001;-100;-100;-100
2;4;False,True,False,False;-100;0;-100;-100
2;4;True,True,False,False;0;0;-100;-100
2;4;False,False,True,False;-100;-100;0;-100
2;4;True,False,True,False;4,444491;-100;0,7106957;-100
2;4;False,True,True,False;-100;-3,642126;-7,247752;-100
2;4;True,True,True,False;9,997012;-5,085865;-6,379308;-100
2;4;False,False,False,True;-100;-100;-100;0
2;4;True,False,False,True;0;-100;-100;0
2;4;False,True,False,True;-100;-21,91977;-100;9,312807
2;4;True,True,False,True;5,379781;4,747141;-100;10,00048
2;4;False,False,True,True;-100;-100;0;0
2;4;True,False,True,True;-1,525327;-100;-26,56618;10,00714
2;4;False,True,True,True;-100;-0,5222027;8,568371;10
2;4;True,True,True,True;8,436691;8,206815;-1,047132;10,00842
2;5;False,False,False,False;-100;-100;-100;-100
2;5;True,False,False,False;0;-100;-100;-100
2;5;False,True,False,False;-100;0;-100;-100
2;5;True,True,False,False;0;0;-100;-100
2;5;False,False,True,False;-100;-100;0;-100
2;5;True,False,True,False;-29,92746;-100;-30,82886;-100
2;5;False,True,True,False;-100;-36,00039;-11,91059;-100
2;5;True,True,True,False;-29,99999;-36,53077;-30,59996;-100
2;5;False,False,False,True;-100;-100;-100;0
2;5;True,False,False,True;0;-100;-100;0
2;5;False,True,False,True;-100;-34,2855;-100;-29,99999
2;5;True,True,False,True;-29,99389;-32,16681;-100;-23,05199
2;5;False,False,True,True;-100;-100;0;0
2;5;True,False,True,True;-29,99867;-100;-32,18753;-25,61481
2;5;False,True,True,True;-100;-31,96409;-33,58761;-29,26012
2;5;True,True,True,True;-29,99635;-32,00899;-35,623;-29,965
2;6;False,False,False,False;-100;-100;-100;-100
2;6;True,False,False,False;0;-100;-100;-100
2;6;False,True,False,False;-100;0;-100;-100
2;6;True,True,False,False;0;0;-100;-100
2;6;False,False,True,False;-100;-100;0;-100
2;6;True,False,True,False;0;-100;0;-100
2;6;False,True,True,False;-100;0;0;-100
2;6;True,True,True,False;-49,99781;-49,99054;-54,55057;-100
2;6;False,False,False,True;-100;-100;-100;0
2;6;True,False,False,True;-49,84888;-100;-100;-57,11233
2;6;False,True,False,True;-100;-49,99999;-100;-61,61604
2;6;True,True,False,True;-49,991;-49,99999;-100;-59,86983
2;6;False,False,True,True;-100;-100;-51,59806;-57,42171
2;6;True,False,True,True;-49,99997;-100;-50,58391;-54,5165
2;6;False,True,True,True;-100;-49,99999;-50,77917;-54,01434
2;6;True,True,True,True;-49,99717;-49,99382;-55,28124;-52,32103
2;7;False,False,False,False;-100;-100;-100;-100
2;7;True,False,False,False;0;-100;-100;-100
2;7;False,True,False,False;-100;0;-100;-100
2;7;True,True,False,False;0;0;-100;-100
2;7;False,False,True,False;-100;-100;0;-100
2;7;True,False,True,False;-49,76388;-100;-57,34412;-100
2;7;False,True,True,False;-100;0;0;-100
2;7;True,True,True,False;-29,52;-39,50713;-38,85795;-100
2;7;False,False,False,True;-100;-100;-100;0
2;7;True,False,False,True;-49,99976;-100;-100;-57,69619
2;7;False,True,False,True;-100;-24,4;-100;-28,4
2;7;True,True,False,True;-49,99099;-49,99999;-100;-50,3472
2;7;False,False,True,True;-100;-100;-55,84738;-55,13593
2;7;True,False,True,True;-49,99999;-100;-53,24863;-51,88847
2;7;False,True,True,True;-100;-49,99999;-54,5397;-50,53823
2;7;True,True,True,True;-49,99366;-49,99569;-52,6521;-56,70922
