RangeDistance;RangeOrientation;CellState;Norte;Este;Sur;Oeste
0;6;True,False,False,False;-69,68381;-100;-100;-100
0;6;False,True,False,False;-100;-64,14292;-100;-100
0;6;True,True,False,False;-84,5048;-83,28707;-100;-100
0;6;False,False,True,False;-100;-100;0;-100
0;6;True,False,True,False;-85,89984;-100;-98;-100
0;6;False,True,True,False;-100;-89,99996;-98;-100
0;6;True,True,True,False;-89,9966;-89,99496;-100;-100
0;6;False,False,False,True;-100;-100;-100;0
0;6;True,False,False,True;-82,92531;-100;-100;-86,67563
0;6;False,True,False,True;-100;-87,56767;-100;-85,69161
0;6;True,True,False,True;-85,80325;-85,56172;-100;-81,42555
0;6;False,False,True,True;-100;-100;-98;-85,14603
0;6;True,False,True,True;-88,66165;-100;-95,11856;-83,70302
0;6;False,True,True,True;-100;-87,02003;-96,39856;-85,96982
0;6;True,True,True,True;-87,94157;-85,5212;-95,11856;-85,76073
0;7;False,False,False,False;-100;-100;-100;-100
0;7;True,False,False,False;-74,56168;-100;-100;-100
0;7;False,True,False,False;-100;-43,888;-100;-100
0;7;True,True,False,False;-34,16;-32,4;-100;-100
0;7;False,False,True,False;-100;-100;0;-100
0;7;True,False,True,False;-84,02193;-100;-89,99998;-100
0;7;False,True,True,False;-100;-88,37355;-89,98657;-100
0;7;True,True,True,False;-88,40376;-86,18379;-89,9998;-100
0;7;False,False,False,True;-100;-100;-100;0
0;7;True,False,False,True;-81,8698;-100;-100;-89,33592
0;7;False,True,False,True;-100;-83,338;-100;-89,99998
0;7;True,True,False,True;-89,44225;-86,77137;-100;-89,99779
0;7;False,False,True,True;-100;-100;-89,99998;-89,99998
0;7;True,False,True,True;-89,26176;-100;-89,99998;-89,99601
0;7;False,True,True,True;-100;-87,81171;-89,99973;-89,99818
0;7;True,True,True,True;-86,08476;-87,99362;-89,99834;-89,99346
1;0;False,False,False,False;-100;-100;-100;-100
1;0;True,False,False,False;-70,29564;-100;-100;-100
1;0;False,True,False,False;-100;-51,64992;-100;-100
1;0;True,True,False,False;-71,65522;-69,99371;-100;-100
1;0;False,False,True,False;-100;-100;0;-100
1;0;True,False,True,False;-70,34361;-100;-69,99998;-100
1;0;False,True,True,False;-100;-69,98837;-69,98825;-100
1;0;True,True,True,False;-70,14037;-69,98974;-69,81154;-100
1;0;False,False,False,True;-100;-100;-100;0
1;0;True,False,False,True;-70,74327;-100;-100;-77,43192
1;0;False,True,False,True;-100;-69,99989;-100;-70,25892
1;0;True,True,False,True;-72,75231;-69,99925;-100;-70,89199
1;0;False,False,True,True;-100;-100;-69,99998;-73,57259
1;0;True,False,True,True;-70,42953;-100;-69,9995;-70,0386
1;0;False,True,True,True;-100;-69,99923;-69,99444;-70,58693
1;0;True,True,True,True;-69,99567;-69,99913;-69,99794;-74,17458
1;1;False,False,False,False;-100;-100;-100;-100
1;1;True,False,False,False;-77,75005;-100;-100;-100
1;1;False,True,False,False;-100;-69,98546;-100;-100
1;1;True,True,False,False;-74,35975;-69,99791;-100;-100
1;1;False,False,True,False;-100;-100;0;-100
1;1;True,False,True,False;-72,96416;-100;-69,99998;-100
1;1;False,True,True,False;-100;-69,99998;-69,99998;-100
1;1;True,True,True,False;-71,16648;-69,99672;-69,03127;-100
1;1;False,False,False,True;-100;-100;-100;0
1;1;True,False,False,True;-70,00517;-100;-100;-71,73623
1;1;False,True,False,True;-100;-69,82218;-100;-70,17593
1;1;True,True,False,True;-71,62553;-69,99574;-100;-70,00635
1;1;False,False,True,True;-100;-100;-69,77801;-72,6873
1;1;True,False,True,True;-70,02349;-100;-69,99979;-69,993
1;1;False,True,True,True;-100;-69,99703;-69,93542;-71,69504
1;1;True,True,True,True;-71,05727;-69,99536;-69,99623;-71,88773
1;2;False,False,False,False;-100;-100;-100;-100
1;2;True,False,False,False;-77,54247;-100;-100;-100
1;2;False,True,False,False;-100;-70,00002;-100;-100
1;2;True,True,False,False;-73,62813;-70,0153;-100;-100
1;2;False,False,True,False;-100;-100;0;-100
1;2;True,False,True,False;-70,41691;-100;-69,99995;-100
1;2;False,True,True,False;-100;-70,49477;-69,99998;-100
1;2;True,True,True,False;-70,80387;-69,99901;-69,98426;-100
1;2;False,False,False,True;-100;-100;-100;0
1;2;True,False,False,True;-72,5277;-100;-100;-69,99998
1;2;False,True,False,True;-100;-74,02057;-100;-69,07018
1;2;True,True,False,True;-70,03305;-70,25536;-100;-66,5451
1;2;False,False,True,True;-100;-100;-69,95929;-69,95241
1;2;True,False,True,True;-73,79502;-100;-69,97962;-69,98034
1;2;False,True,True,True;-100;-71,21085;-69,27817;-67,16624
1;2;True,True,True,True;-71,94888;-69,99948;-69,97607;-69,94452
1;3;False,False,False,False;-100;-100;-100;-100
1;3;True,False,False,False;-59,36641;-100;-100;-100
1;3;False,True,False,False;-100;-63,79902;-100;-100
1;3;True,True,False,False;-60,68882;-60,08577;-100;-100
1;3;False,False,True,False;-100;-100;0;-100
1;3;True,False,True,False;-51,83306;-100;-60,10793;-100
1;3;False,True,True,False;-100;-62,36027;-60,02437;-100
1;3;True,True,True,False;-65,93356;-63,36733;-60,03864;-100
1;3;False,False,False,True;-100;-100;-100;0
1;3;True,False,False,True;-58,2676;-100;-100;-57,88894
1;3;False,True,False,True;-100;-65,30537;-100;-59,99994
1;3;True,True,False,True;-57,99646;-60,86572;-100;-59,99972
1;3;False,False,True,True;-100;-100;-62,20553;-59,99999
1;3;True,False,True,True;-60,94704;-100;-60,57755;-59,99296
1;3;False,True,True,True;-100;-60,44104;-60,25723;-59,99672
1;3;True,True,True,True;-60,02248;-60,06224;-62;-59,994
1;4;False,False,False,False;-100;-100;-100;-100
1;4;True,False,False,False;-49,03345;-100;-100;-100
1;4;False,True,False,False;-100;-40,7467;-100;-100
1;4;True,True,False,False;-40,14844;-42,4068;-100;-100
1;4;False,False,True,False;-100;-100;0;-100
1;4;True,False,True,False;-48,52111;-100;-42,77616;-100
1;4;False,True,True,False;-100;-43,80283;-41,45375;-100
1;4;True,True,True,False;-41,58796;-44,51188;-43,73917;-100
1;4;False,False,False,True;-100;-100;-100;0
1;4;True,False,False,True;-40,27759;-100;-100;-39,88248
1;4;False,True,False,True;-100;-42,49973;-100;-39,99999
1;4;True,True,False,True;-40,19342;-48,03815;-100;-39,99766
1;4;False,False,True,True;-100;-100;-43,98322;-39,99999
1;4;True,False,True,True;-40,33202;-100;-48,06776;-39,99347
1;4;False,True,True,True;-100;-42,7564;-44,25942;-39,44809
1;4;True,True,True,True;-40,02498;-46,65782;-43,19329;-39,99125
1;5;False,False,False,False;-100;-100;-100;-100
1;5;True,False,False,False;-59,95246;-100;-100;-100
1;5;False,True,False,False;-100;-73,12672;-100;-100
1;5;True,True,False,False;-59,99976;-64,2993;-100;-100
1;5;False,False,True,False;-100;-100;0;-100
1;5;True,False,True,False;-59,99923;-100;-61,92677;-100
1;5;False,True,True,False;-100;-61,76822;-60,58624;-100
1;5;True,True,True,False;-58,3406;-60,82833;-63,13587;-100
1;5;False,False,False,True;-100;-100;-100;0
1;5;True,False,False,True;-59,44239;-100;-100;-59,46166
1;5;False,True,False,True;-100;-67,23397;-100;-57,54056
1;5;True,True,False,True;-54,17859;-62,80235;-100;-49,5187
1;5;False,False,True,True;-100;-100;-59,55573;-59,45238
1;5;True,False,True,True;-59,73268;-100;-60,81521;-59,1914
1;5;False,True,True,True;-100;-64,01662;-56,49395;-59,92626
1;5;True,True,True,True;-58,87825;-60,69763;-59,85071;-56,23002
1;6;False,False,False,False;-100;-100;-100;-100
1;6;True,False,False,False;-69,99619;-100;-100;-100
1;6;False,True,False,False;-100;-65,18964;-100;-100
1;6;True,True,False,False;-69,99381;-69,99843;-100;-100
1;6;False,False,True,False;-100;-100;0;-100
1;6;True,False,True,False;-69,85926;-100;-70,00023;-100
1;6;False,True,True,False;-100;-69,99998;-70,39162;-100
1;6;True,True,True,False;-69,9957;-69,56638;-78,36799;-100
1;6;False,False,False,True;-100;-100;-100;0
1;6;True,False,False,True;-69,99275;-100;-100;-70,6411
1;6;False,True,False,True;-100;-69,16104;-100;-75,06644
1;6;True,True,False,True;-69,97869;-69,92651;-100;-73,32072
1;6;False,False,True,True;-100;-100;-70,00002;-76,84282
1;6;True,False,True,True;-69,99831;-100;-71,42336;-69,97173
1;6;False,True,True,True;-100;-69,99705;-69,99812;-70,18249
1;6;True,True,True,True;-69,99752;-69,99509;-74,60857;-71,46623
1;7;False,False,False,False;-100;-100;-100;-100
1;7;True,False,False,False;-67,89654;-100;-100;-100
1;7;False,True,False,False;-100;-68,739;-100;-100
1;7;True,True,False,False;-69,99805;-69,99474;-100;-100
1;7;False,False,True,False;-100;-100;0;-100
1;7;True,False,True,False;-69,92037;-100;-72,56001;-100
1;7;False,True,True,False;-100;-69,99998;-73,3853;-100
1;7;True,True,True,False;-68,94733;-68,61491;-70,21706;-100
1;7;False,False,False,True;-100;-100;-100;0
1;7;True,False,False,True;-69,99379;-100;-100;-72,9641
1;7;False,True,False,True;-100;-69,94591;-100;-70,00911
1;7;True,True,False,True;-69,99046;-69,99554;-100;-73,96578
1;7;False,False,True,True;-100;-100;-70,10146;-73,65902
1;7;True,False,True,True;-69,77982;-100;-71,66423;-71,30785
1;7;False,True,True,True;-100;-69,99553;-70,22444;-71,13848
1;7;True,True,True,True;-69,99789;-66,79309;-71,30566;-75,56566
2;0;False,False,False,False;-100;-100;-100;-100
2;0;True,False,False,False;-14;-100;-100;-100
2;0;False,True,False,False;-100;0;-100;-100
2;0;True,True,False,False;0;0;-100;-100
2;0;False,False,True,False;-100;-100;0;-100
2;0;True,False,True,False;-52,61457;-100;-49,99999;-100
2;0;False,True,True,False;-100;0;0;-100
2;0;True,True,True,False;-54,77288;-49,99673;-49,99409;-100
2;0;False,False,False,True;-100;-100;-100;0
2;0;True,False,False,True;-51,76737;-100;-100;-54,37283
2;0;False,True,False,True;-100;-49,99999;-100;-52,56105
2;0;True,True,False,True;-57,64948;-49,9984;-100;-55,29677
2;0;False,False,True,True;-100;-100;-48,59262;-54,10762
2;0;True,False,True,True;-51,46353;-100;-49,99995;-56,48419
2;0;False,True,True,True;-100;-49,9943;-49,99533;-58,33363
2;0;True,True,True,True;-53,10811;-49,99659;-49,99701;-50,03551
2;1;False,False,False,False;-100;-100;-100;-100
2;1;True,False,False,False;0;-100;-100;-100
2;1;False,True,False,False;-100;0;-100;-100
2;1;True,True,False,False;0;0;-100;-100
2;1;False,False,True,False;-100;-100;0;-100
2;1;True,False,True,False;-52,51126;-100;-49,99999;-100
2;1;False,True,True,False;-100;0;0;-100
2;1;True,True,True,False;-51,65703;-49,99276;-49,99749;-100
2;1;False,False,False,True;-100;-100;-100;0
2;1;True,False,False,True;-54,64038;-100;-100;-58,70317
2;1;False,True,False,True;-100;-49,99999;-100;-50,95823
2;1;True,True,False,True;-50,75054;-49,99999;-100;-52,59941
2;1;False,False,True,True;-100;-100;-29,52;-31,568
2;1;True,False,True,True;-57,92263;-100;-49,99999;-52,00536
2;1;False,True,True,True;-100;-49,99649;-49,99557;-55,51227
2;1;True,True,True,True;-55,0051;-49,99535;-49,99733;-56,81717
2;2;False,False,False,False;-100;-100;-100;-100
2;2;True,False,False,False;0;-100;-100;-100
2;2;False,True,False,False;-100;-21,2;-100;-100
2;2;True,True,False,False;-59,65581;-54,47505;-100;-100
2;2;False,False,True,False;-100;-100;0;-100
2;2;True,False,True,False;-51,42477;-100;-49,99999;-100
2;2;False,True,True,False;-100;-60,99216;-48,8653;-100
2;2;True,True,True,False;-55,32367;-51,02942;-49,99906;-100
2;2;False,False,False,True;-100;-100;-100;0
2;2;True,False,False,True;0;-100;-100;0
2;2;False,True,False,True;-100;-56,14391;-100;-49,99947
2;2;True,True,False,True;-54,10067;-52,04523;-100;-49,99997
2;2;False,False,True,True;-100;-100;0;0
2;2;True,False,True,True;-55,41624;-100;-49,99464;-48,53952
2;2;False,True,True,True;-100;-54,63187;-49,99204;-48,96557
2;2;True,True,True,True;-55,88859;-51,49991;-49,99428;-45,71254
2;3;False,False,False,False;-100;-100;-100;-100
2;3;True,False,False,False;-20,64;-100;-100;-100
2;3;False,True,False,False;-100;-38,50739;-100;-100
2;3;True,True,False,False;-30,55466;-35,89149;-100;-100
2;3;False,False,True,False;-100;-100;0;-100
2;3;True,False,True,False;-42,64769;-100;-32,25817;-100
2;3;False,True,True,False;-100;-26,4416;-24,36519;-100
2;3;True,True,True,False;-35,70302;-35,09464;-30,11715;-100
2;3;False,False,False,True;-100;-100;-100;0
2;3;True,False,False,True;0;-100;-100;0
2;3;False,True,False,True;-100;-42,41198;-100;-29,99999
2;3;True,True,False,True;-37,03268;-42,93167;-100;-29,99926
2;3;False,False,True,True;-100;-100;-20,1696;-14,64
2;3;True,False,True,True;-42,97651;-100;-34,5705;-29,99245
2;3;False,True,True,True;-100;-43,82898;-33,61892;-29,99165
2;3;True,True,True,True;-38,32145;-38,5817;-30,02194;-29,99405
2;4;False,False,False,False;-100;-100;-100;-100
2;4;True,False,False,False;3,600001;-100;-100;-100
2;4;False,True,False,False;-100;0;-100;-100
2;4;True,True,False,False;-0,2399991;-12;-100;-100
2;4;False,False,True,False;-100;-100;0;-100
2;4;True,False,True,False;-0,2271052;-100;-4,135374;-100
2;4;False,True,True,False;-100;1,414948;9,624955;-100
2;4;True,True,True,False;10;-3,258093;-5,236582;-100
2;4;False,False,False,True;-100;-100;-100;0
2;4;True,False,False,True;-6;-100;-100;8,32228
2;4;False,True,False,True;-100;-37,30292;-100;9,774822
2;4;True,True,False,True;2,59557;2,735316;-100;10,00181
2;4;False,False,True,True;-100;-100;-20,79631;9,990099
2;4;True,False,True,True;9,970565;-100;-9,888181;10,00611
2;4;False,True,True,True;-100;-0,3994584;6,251277;10
2;4;True,True,True,True;9,879857;-4,862864;9,06046;10,00407
2;5;False,False,False,False;-100;-100;-100;-100
2;5;True,False,False,False;0;-100;-100;-100
2;5;False,True,False,False;-100;0;-100;-100
2;5;True,True,False,False;-29,99998;-41,09411;-100;-100
2;5;False,False,True,False;-100;-100;0;-100
2;5;True,False,True,False;-29,99501;-100;-26,22982;-100
2;5;False,True,True,False;-100;-37,67882;-15,70869;-100
2;5;True,True,True,False;-29,99999;-33,87904;-33,97373;-100
2;5;False,False,False,True;-100;-100;-100;0
2;5;True,False,False,True;-28,68058;-100;-100;-28,35073
2;5;False,True,False,True;-100;-34,91655;-100;-29,99999
2;5;True,True,False,True;-29,99211;-31,75491;-100;-23,32988
2;5;False,False,True,True;-100;-100;-35,51873;-21,64437
2;5;True,False,True,True;-29,99446;-100;-33,38678;-28,73177
2;5;False,True,True,True;-100;-37,14277;-38,26968;-21,85232
2;5;True,True,True,True;-29,9937;-30,45995;-29,32605;-24,53402
2;6;False,False,False,False;-100;-100;-100;-100
2;6;True,False,False,False;0;-100;-100;-100
2;6;False,True,False,False;-100;0;-100;-100
2;6;True,True,False,False;-29,52;-18;-100;-100
2;6;False,False,True,False;-100;-100;0;-100
2;6;True,False,True,False;-49,99999;-100;-50,34307;-100
2;6;False,True,True,False;-100;-48,59262;-51,5857;-100
2;6;True,True,True,False;-49,99815;-49,991;-58,84333;-100
2;6;False,False,False,True;-100;-100;-100;0
2;6;True,False,False,True;-49,99984;-100;-100;-54,65927
2;6;False,True,False,True;-100;-49,99999;-100;-52,76921
2;6;True,True,False,True;-49,99126;-49,99829;-100;-60,91703
2;6;False,False,True,True;-100;-100;-53,45145;-54,76307
2;6;True,False,True,True;-49,99999;-100;-56,84982;-53,32025
2;6;False,True,True,True;-100;-49,99994;-51,81938;-59,11387
2;6;True,True,True,True;-49,99665;-49,99899;-51,91718;-56,04241
2;7;False,False,False,False;-100;-100;-100;-100
2;7;True,False,False,False;-24,4;-100;-100;-100
2;7;False,True,False,False;-100;0;-100;-100
2;7;True,True,False,False;0;0;-100;-100
2;7;False,False,True,False;-100;-100;0;-100
2;7;True,False,True,False;-49,99999;-100;-54,082;-100
2;7;False,True,True,False;-100;0;0;-100
2;7;True,True,True,False;-49,99694;-49,99454;-57,15415;-100
2;7;False,False,False,True;-100;-100;-100;0
2;7;True,False,False,True;-49,99819;-100;-100;-50,85259
2;7;False,True,False,True;-100;-49,99999;-100;-52,63336
2;7;True,True,False,True;-49,99106;-49,9959;-100;-55,03135
2;7;False,False,True,True;-100;-100;-53,51088;-52,34824
2;7;True,False,True,True;-49,99907;-100;-57,4347;-54,51843
2;7;False,True,True,True;-100;-49,99788;-56,32645;-55,36216
2;7;True,True,True,True;-49,99691;-49,99674;-50,44793;-59,04073
