RangeDistance;RangeOrientation;CellState;Norte;Este;Sur;Oeste
0;2;True,True,False,True;-93,71705;-85,63853;-100;-76,47683
0;2;False,False,True,True;-100;-100;-87,58311;-81,30305
0;2;True,False,True,True;-96,4;-100;-89,63457;-82,02397
0;2;False,True,True,True;-100;-89,89404;-78,87611;-80,36729
0;2;True,True,True,True;-100;-87,05785;-87,04906;-85,43367
0;3;False,False,False,False;-100;-100;-100;-100
0;3;True,False,False,False;-67,55767;-100;-100;-100
0;3;False,True,False,False;-100;-18;-100;-100
0;3;True,True,False,False;-75,66435;-87,28148;-100;-100
0;3;False,False,True,False;-100;-100;0;-100
0;3;True,False,True,False;-75,29567;-100;-82,42082;-100
0;3;False,True,True,False;-100;-83,98265;-85,40297;-100
0;3;True,True,True,False;-78,97137;-87,55731;-85,93954;-100
0;3;False,False,False,True;-100;-100;-100;0
0;3;True,False,False,True;-61,62471;-100;-100;-60,73955
0;3;False,True,False,True;-100;-84,70689;-100;-77,64455
0;3;True,True,False,True;-77,19609;-86,74458;-100;-80,7809
0;3;False,False,True,True;-100;-100;-78,93938;-73,16817
0;3;True,False,True,True;-77,91408;-100;-84,02339;-80,36287
0;3;False,True,True,True;-100;-87,70004;-72,9091;-73,82407
0;3;True,True,True,True;-75,26312;-86,47781;-80,83698;-78,64619
0;4;False,False,False,False;-100;-100;-100;-100
0;4;True,False,False,False;-44,35635;-100;-100;-100
0;4;False,True,False,False;-100;-100;-100;-100
0;4;True,True,False,False;-75,72075;-100;-100;-100
0;4;False,False,True,False;-100;-100;0;-100
0;4;True,False,True,False;-75,62178;-100;-74,99419;-100
0;4;False,True,True,False;-100;-100;-76,06371;-100
0;4;True,True,True,False;-77,79341;-92,27676;-76,7152;-100
0;4;False,False,False,True;-100;-100;-100;0
0;4;True,False,False,True;-61,75287;-100;-100;-55,98018
0;4;False,True,False,True;-100;-95;-100;-72,35896
0;4;True,True,False,True;-75,13539;-89,4;-100;-53,5755
0;4;False,False,True,True;-100;-100;-76,88792;-73,82692
0;4;True,False,True,True;-75,88319;-100;-76,20034;-74,5089
0;4;False,True,True,True;-100;-85,24001;-77,76469;-72,08186
0;4;True,True,True,True;-78,51244;-95;-80,69583;-73,8958
0;5;False,False,False,False;-100;-100;-100;-100
0;5;True,False,False,False;-29,88;-100;-100;-100
0;5;False,True,False,False;-100;-64,65805;-100;-100
0;5;True,True,False,False;-66,84715;-87,79433;-100;-100
0;5;False,False,True,False;-100;-100;0;-100
0;5;True,False,True,False;-73,14618;-100;-81,69368;-100
0;5;False,True,True,False;-100;-88,78215;-80,9034;-100
0;5;True,True,True,False;-81,27605;-87,48586;-79,58781;-100
0;5;False,False,False,True;-100;-100;-100;0
0;5;True,False,False,True;-59,4846;-100;-100;-59,18629
0;5;False,True,False,True;-100;-87,29058;-100;-70,78542
0;5;True,True,False,True;-82,65162;-86,7227;-100;-70,00805
0;5;False,False,True,True;-100;-100;-69,50495;-68,76542
0;5;True,False,True,True;-79,70677;-100;-79,75558;-75,5565
0;5;False,True,True,True;-100;-89,04503;-79,08926;-74,05731
0;5;True,True,True,True;-81,54137;-87,14191;-77,49242;-76,30526
0;6;False,False,False,False;-100;-100;-100;-100
0;6;True,False,False,False;-73,74705;-100;-100;-100
0;6;False,True,False,False;-100;-64,14292;-100;-100
0;6;True,True,False,False;-84,5048;-81,19943;-100;-100
0;6;False,False,True,False;-100;-100;0;-100
0;6;True,False,True,False;-89,77824;-100;-100;-100
0;6;False,True,True,False;-100;-88,79118;-98;-100
0;6;True,True,True,False;-89,99957;-89,71942;-100;-100
0;6;False,False,False,True;-100;-100;-100;0
0;6;True,False,False,True;-82,37596;-100;-100;-81,3405
0;6;False,True,False,True;-100;-78,29166;-100;-86,2914
0;6;True,True,False,True;-89,41688;-85,92259;-100;-89,34125
0;6;False,False,True,True;-100;-100;-90,22518;-87,19949
0;6;True,False,True,True;-87,41513;-100;-100;-85,01443
0;6;False,True,True,True;-100;-89,51061;-98;-83,79839
0;6;True,True,True,True;-88,09877;-89,90254;-100;-86,25658
0;7;False,False,False,False;-100;-100;-100;-100
0;7;True,False,False,False;-77,64935;-100;-100;-100
0;7;False,True,False,False;-100;-43,888;-100;-100
0;7;True,True,False,False;-41,328;-39,9182;-100;-100
0;7;False,False,True,False;-100;-100;0;-100
0;7;True,False,True,False;-88,33022;-100;-89,99998;-100
0;7;False,True,True,False;-100;-88,69884;-89,98657;-100
0;7;True,True,True,False;-86,19438;-86,41383;-89,9974;-100
0;7;False,False,False,True;-100;-100;-100;0
0;7;True,False,False,True;-80,6198;-100;-100;-89,46873
0;7;False,True,False,True;-100;-86,6537;-100;-89,99998
0;7;True,True,False,True;-86,82517;-87,43134;-100;-89,99821
0;7;False,False,True,True;-100;-100;-89,99998;-89,99998
0;7;True,False,True,True;-86,24561;-100;-89,99933;-89,9923
0;7;False,True,True,True;-100;-89,97639;-89,99667;-89,99882
0;7;True,True,True,True;-89,97264;-88,94414;-89,99784;-89,99566
1;0;False,False,False,False;-100;-100;-100;-100
1;0;True,False,False,False;-70,09054;-100;-100;-100
1;0;False,True,False,False;-100;-51,64992;-100;-100
1;0;True,True,False,False;-73,40747;-69,99257;-100;-100
1;0;False,False,True,False;-100;-100;0;-100
1;0;True,False,True,False;-70,02361;-100;-69,99998;-100
1;0;False,True,True,False;-100;-69,99255;-69,9906;-100
1;0;True,True,True,False;-70,34065;-69,99712;-69,99652;-100
1;0;False,False,False,True;-100;-100;-100;0
1;0;True,False,False,True;-70,00415;-100;-100;-72,32326
1;0;False,True,False,True;-100;-69,99997;-100;-70,34457
1;0;True,True,False,True;-71,67064;-69,99998;-100;-74,02974
1;0;False,False,True,True;-100;-100;-69,99998;-73,35712
1;0;True,False,True,True;-71,04909;-100;-69,99855;-75,63531
1;0;False,True,True,True;-100;-69,99328;-69,97318;-70,02153
1;0;True,True,True,True;-70,12926;-65,99515;-69,99522;-73,35427
1;1;False,False,False,False;-100;-100;-100;-100
1;1;True,False,False,False;-78,10882;-100;-100;-100
1;1;False,True,False,False;-100;-69,98546;-100;-100
1;1;True,True,False,False;-71,4286;-69,99834;-100;-100
1;1;False,False,True,False;-100;-100;0;-100
1;1;True,False,True,False;-72,96416;-100;-69,99998;-100
1;1;False,True,True,False;-100;-69,99998;-69,99998;-100
1;1;True,True,True,False;-70,11516;-69,94753;-69,99184;-100
1;1;False,False,False,True;-100;-100;-100;0
1;1;True,False,False,True;-71,98222;-100;-100;-70,00163
1;1;False,True,False,True;-100;-69,55336;-100;-73,42485
1;1;True,True,False,True;-73,99684;-69,99998;-100;-70,17594
1;1;False,False,True,True;-100;-100;-69,99916;-71,3759
1;1;True,False,True,True;-71,1317;-100;-69,15547;-70,05208
1;1;False,True,True,True;-100;-68,16789;-69,99475;-75,246
1;1;True,True,True,True;-70,36574;-69,77357;-69,81812;-73,99774
1;2;False,False,False,False;-100;-100;-100;-100
1;2;True,False,False,False;-75,6494;-100;-100;-100
1;2;False,True,False,False;-100;-70,00002;-100;-100
1;2;True,True,False,False;-70,74404;-70,01378;-100;-100
1;2;False,False,True,False;-100;-100;0;-100
1;2;True,False,True,False;-73,14677;-100;-69,99998;-100
1;2;False,True,True,False;-100;-70,31666;-69,99998;-100
1;2;True,True,True,False;-70,84139;-72,30174;-69,87017;-100
1;2;False,False,False,True;-100;-100;-100;0
1;2;True,False,False,True;-74,23534;-100;-100;-69,99802
1;2;False,True,False,True;-100;-70,05795;-100;-69,3538
1;2;True,True,False,True;-74,06776;-70,03154;-100;-69,97899
1;2;False,False,True,True;-100;-100;-69,99563;-69,99489
1;2;True,False,True,True;-70,17361;-100;-69,97617;-69,97531
1;2;False,True,True,True;-100;-74,28224;-69,99565;-68,72579
1;2;True,True,True,True;-70,08199;-69,99486;-69,99533;-69,9956
1;3;False,False,False,False;-100;-100;-100;-100
1;3;True,False,False,False;-59,5945;-100;-100;-100
1;3;False,True,False,False;-100;-63,79902;-100;-100
1;3;True,True,False,False;-58,31894;-64,32558;-100;-100
1;3;False,False,True,False;-100;-100;0;-100
1;3;True,False,True,False;-59,42767;-100;-60,81927;-100
1;3;False,True,True,False;-100;-67,33265;-62,01476;-100
1;3;True,True,True,False;-63,58753;-64,70782;-60,2081;-100
1;3;False,False,False,True;-100;-100;-100;0
1;3;True,False,False,True;-59,43015;-100;-100;-59,1353
1;3;False,True,False,True;-100;-63,54431;-100;-59,99999
1;3;True,True,False,True;-59,48518;-60,16256;-100;-58,23307
1;3;False,False,True,True;-100;-100;-61,12923;-59,99999
1;3;True,False,True,True;-62,51786;-100;-60,26416;-59,99291
1;3;False,True,True,True;-100;-62,66592;-62,39038;-59,99968
1;3;True,True,True,True;-60,2803;-62,54414;-64,23697;-59,97802
1;4;False,False,False,False;-100;-100;-100;-100
1;4;True,False,False,False;-47,82512;-100;-100;-100
1;4;False,True,False,False;-100;-40,7467;-100;-100
1;4;True,True,False,False;-40,00316;-50,5046;-100;-100
1;4;False,False,True,False;-100;-100;0;-100
1;4;True,False,True,False;-42,4451;-100;-46,06398;-100
1;4;False,True,True,False;-100;-50,89051;-45,52714;-100
1;4;True,True,True,False;-45,37526;-46,61485;-40,58288;-100
1;4;False,False,False,True;-100;-100;-100;0
1;4;True,False,False,True;-40,17442;-100;-100;-39,96919
1;4;False,True,False,True;-100;-41,05358;-100;-39,99938
1;4;True,True,False,True;-42,06652;-52,82311;-100;-39,99721
1;4;False,False,True,True;-100;-100;-42,54926;-25,38102
1;4;True,False,True,True;-42,10802;-100;-45,07081;-39,96355
1;4;False,True,True,True;-100;-49,56062;-42,33712;-37,90282
1;4;True,True,True,True;-41,44941;-46,43067;-45,2902;-39,73874
1;5;False,False,False,False;-100;-100;-100;-100
1;5;True,False,False,False;-59,99833;-100;-100;-100
1;5;False,True,False,False;-100;-73,12672;-100;-100
1;5;True,True,False,False;-59,86489;-62,90789;-100;-100
1;5;False,False,True,False;-100;-100;0;-100
1;5;True,False,True,False;-58,73927;-100;-63,97107;-100
1;5;False,True,True,False;-100;-64,12328;-56,59095;-100
1;5;True,True,True,False;-59,99968;-61,52485;-66,77681;-100
1;5;False,False,False,True;-100;-100;-100;0
1;5;True,False,False,True;-59,87595;-100;-100;-56,74219
1;5;False,True,False,True;-100;-69,58957;-100;-59,47097
1;5;True,True,False,True;-59,99294;-62,57143;-100;-58,63703
1;5;False,False,True,True;-100;-100;-60,78148;-59,96236
1;5;True,False,True,True;-59,99927;-100;-63,32848;-59,20547
1;5;False,True,True,True;-100;-60,24479;-59,83115;-59,79775
1;5;True,True,True,True;-59,99434;-60,78886;-60,00755;-59,61065
1;6;False,False,False,False;-100;-100;-100;-100
1;6;True,False,False,False;-69,99805;-100;-100;-100
1;6;False,True,False,False;-100;-65,18964;-100;-100
1;6;True,True,False,False;-69,9987;-69,99255;-100;-100
1;6;False,False,True,False;-100;-100;0;-100
1;6;True,False,True,False;-68,16212;-100;-72,63335;-100
1;6;False,True,True,False;-100;-69,99998;-74,44935;-100
1;6;True,True,True,False;-69,99691;-69,81751;-72,68922;-100
1;6;False,False,False,True;-100;-100;-100;0
1;6;True,False,False,True;-68,68071;-100;-100;-72,31059
1;6;False,True,False,True;-100;-69,99996;-100;-72,63792
1;6;True,True,False,True;-69,99172;-69,99743;-100;-71,54341
1;6;False,False,True,True;-100;-100;-70,18613;-73,63607
1;6;True,False,True,True;-69,96246;-100;-72,58344;-74,00449
1;6;False,True,True,True;-100;-69,99648;-70,00201;-72,31026
1;6;True,True,True,True;-69,99417;-69,99146;-70,02966;-73,21183
1;7;False,False,False,False;-100;-100;-100;-100
1;7;True,False,False,False;-68,72557;-100;-100;-100
1;7;False,True,False,False;-100;-68,739;-100;-100
1;7;True,True,False,False;-69,99844;-69,99768;-100;-100
1;7;False,False,True,False;-100;-100;0;-100
1;7;True,False,True,False;-69,90376;-100;-71,32356;-100
1;7;False,True,True,False;-100;-69,99998;-76,16659;-100
1;7;True,True,True,False;-63,75042;-69,995;-70,69852;-100
1;7;False,False,False,True;-100;-100;-100;0
1;7;True,False,False,True;-69,99619;-100;-100;-70,77702
1;7;False,True,False,True;-100;-68,1967;-100;-70,00723
1;7;True,True,False,True;-69,32288;-69,99899;-100;-70,09025
1;7;False,False,True,True;-100;-100;-70,00023;-74,06442
1;7;True,False,True,True;-69,98344;-100;-70,28093;-70,77729
1;7;False,True,True,True;-100;-69,99809;-71,84579;-77,54823
1;7;True,True,True,True;-68,13329;-69,93666;-70,31444;-74,25441
2;0;False,False,False,False;-100;-100;-100;-100
2;0;True,False,False,False;-14;-100;-100;-100
2;0;False,True,False,False;-100;0;-100;-100
2;0;True,True,False,False;0;0;-100;-100
2;0;False,False,True,False;-100;-100;0;-100
2;0;True,False,True,False;-52,61457;-100;-49,99999;-100
2;0;False,True,True,False;-100;0;0;-100
2;0;True,True,True,False;-57,23667;-49,9965;-49,99872;-100
2;0;False,False,False,True;-100;-100;-100;0
2;0;True,False,False,True;-51,61684;-100;-100;-55,26654
2;0;False,True,False,True;-100;-49,99999;-100;-52,56105
2;0;True,True,False,True;-56,73907;-49,99783;-100;-53,58213
2;0;False,False,True,True;-100;-100;-49,8111;-52,62888
2;0;True,False,True,True;-50,29525;-100;-49,99999;-50,97811
2;0;False,True,True,True;-100;-49,99215;-49,99404;-60,58354
2;0;True,True,True,True;-51,82725;-49,9982;-49,99314;-51,64267
2;1;False,False,False,False;-100;-100;-100;-100
2;1;True,False,False,False;0;-100;-100;-100
2;1;False,True,False,False;-100;0;-100;-100
2;1;True,True,False,False;0;0;-100;-100
2;1;False,False,True,False;-100;-100;0;-100
2;1;True,False,True,False;-52,51126;-100;-49,99999;-100
2;1;False,True,True,False;-100;0;0;-100
2;1;True,True,True,False;-53,34615;-49,99664;-49,99936;-100
2;1;False,False,False,True;-100;-100;-100;0
2;1;True,False,False,True;-57,58492;-100;-100;-54,85189
2;1;False,True,False,True;-100;-49,99999;-100;-51,76701
2;1;True,True,False,True;-53,73522;-49,99999;-100;-53,18643
2;1;False,False,True,True;-100;-100;-44,63129;-46,45025
2;1;True,False,True,True;-55,7117;-100;-49,99999;-52,26991
2;1;False,True,True,True;-100;-49,99645;-49,99652;-52,79261
2;1;True,True,True,True;-54,72445;-49,99614;-49,99656;-51,86385
2;2;False,False,False,False;-100;-100;-100;-100
2;2;True,False,False,False;0;-100;-100;-100
2;2;False,True,False,False;-100;-21,2;-100;-100
2;2;True,True,False,False;-45,70668;-50,22061;-100;-100
2;2;False,False,True,False;-100;-100;0;-100
2;2;True,False,True,False;-51,42477;-100;-49,99999;-100
2;2;False,True,True,False;-100;-60,99216;-48,8653;-100
2;2;True,True,True,False;-49,82359;-52,66422;-49,99834;-100
2;2;False,False,False,True;-100;-100;-100;0
2;2;True,False,False,True;0;-100;-100;0
2;2;False,True,False,True;-100;-53,9321;-100;-49,99978
2;2;True,True,False,True;-53,86375;-55,66056;-100;-44,14856
2;2;False,False,True,True;-100;-100;0;0
2;2;True,False,True,True;-56,66315;-100;-49,99391;-46,75027
2;2;False,True,True,True;-100;-52,36893;-49,99117;-49,10671
2;2;True,True,True,True;-51,349;-53,4231;-49,99392;-44,24832
2;3;False,False,False,False;-100;-100;-100;-100
2;3;True,False,False,False;-20,64;-100;-100;-100
2;3;False,True,False,False;-100;-38,50739;-100;-100
2;3;True,True,False,False;-35,18476;-39,78239;-100;-100
2;3;False,False,True,False;-100;-100;0;-100
2;3;True,False,True,False;-42,64769;-100;-30,30308;-100
2;3;False,True,True,False;-100;-26,4416;-24,36519;-100
2;3;True,True,True,False;-33,84776;-37,18009;-32,28165;-100
2;3;False,False,False,True;-100;-100;-100;0
2;3;True,False,False,True;0;-100;-100;0
2;3;False,True,False,True;-100;-42,41198;-100;-29,99999
2;3;True,True,False,True;-36,3063;-37,96857;-100;-29,9989
2;3;False,False,True,True;-100;-100;-20,1696;-14,64
2;3;True,False,True,True;-35,3113;-100;-31,86676;-29,99521
2;3;False,True,True,True;-100;-49,16687;-31,43852;-29,99622
2;3;True,True,True,True;-32,07301;-40,34405;-34,10897;-29,99669
2;4;False,False,False,False;-100;-100;-100;-100
2;4;True,False,False,False;3,600001;-100;-100;-100
2;4;False,True,False,False;-100;0;-100;-100
2;4;True,True,False,False;1,808001;-7,598199;-100;-100
2;4;False,False,True,False;-100;-100;0;-100
2;4;True,False,True,False;9,809224;-100;-5,127877;-100
2;4;False,True,True,False;-100;5,987285;2,340884;-100
2;4;True,True,True,False;7,713495;-10,71323;-2,854458;-100
2;4;False,False,False,True;-100;-100;-100;0
2;4;True,False,False,True;-6;-100;-100;8,32228
2;4;False,True,False,True;-100;-37,30292;-100;9,855887
2;4;True,True,False,True;9,051691;0,9239963;-100;10,00085
2;4;False,False,True,True;-100;-100;-20,79631;9,993665
2;4;True,False,True,True;1,992533;-100;-12,72843;10,00862
2;4;False,True,True,True;-100;-0,9117394;-3,001716;10
2;4;True,True,True,True;9,601063;-9,114882;-7,063009;10,00287
2;5;False,False,False,False;-100;-100;-100;-100
2;5;True,False,False,False;0;-100;-100;-100
2;5;False,True,False,False;-100;0;-100;-100
2;5;True,True,False,False;-29,99999;-41,09411;-100;-100
2;5;False,False,True,False;-100;-100;0;-100
2;5;True,False,True,False;-29,99744;-100;-24,38709;-100
2;5;False,True,True,False;-100;-31,65123;-41,05455;-100
2;5;True,True,True,False;-29,99999;-31,03552;-39,8837;-100
2;5;False,False,False,True;-100;-100;-100;0
2;5;True,False,False,True;-28,68058;-100;-100;-28,35073
2;5;False,True,False,True;-100;-37,94659;-100;-28,65782
2;5;True,True,False,True;-29,99114;-38,34211;-100;-27,27998
2;5;False,False,True,True;-100;-100;-35,51873;-21,64437
2;5;True,False,True,True;-29,99537;-100;-33,38678;-24,5409
2;5;False,True,True,True;-100;-40,11765;-34,55139;-29,3858
2;5;True,True,True,True;-29,99393;-32,38717;-40,61599;-27,8527
2;6;False,False,False,False;-100;-100;-100;-100
2;6;True,False,False,False;0;-100;-100;-100
2;6;False,True,False,False;-100;0;-100;-100
2;6;True,True,False,False;-29,52;-18;-100;-100
2;6;False,False,True,False;-100;-100;0;-100
2;6;True,False,True,False;-49,99999;-100;-50,01509;-100
2;6;False,True,True,False;-100;-48,59262;-51,5857;-100
2;6;True,True,True,False;-49,99839;-49,99244;-57,07286;-100
2;6;False,False,False,True;-100;-100;-100;0
2;6;True,False,False,True;-49,99984;-100;-100;-54,65927
2;6;False,True,False,True;-100;-49,99999;-100;-51,12112
2;6;True,True,False,True;-49,9911;-49,99804;-100;-56,9869
2;6;False,False,True,True;-100;-100;-54,14479;-56,32692
2;6;True,False,True,True;-49,99999;-100;-53,26608;-55,61298
2;6;False,True,True,True;-100;-49,9994;-53,25351;-53,26353
2;6;True,True,True,True;-49,9962;-49,99137;-52,47684;-62,73235
2;7;False,False,False,False;-100;-100;-100;-100
2;7;True,False,False,False;-36,8928;-100;-100;-100
2;7;False,True,False,False;-100;0;-100;-100
2;7;True,True,False,False;0;0;-100;-100
2;7;False,False,True,False;-100;-100;0;-100
2;7;True,False,True,False;-49,99999;-100;-50,01233;-100
2;7;False,True,True,False;-100;0;0;-100
2;7;True,True,True,False;-49,99687;-49,99145;-52,33822;-100
2;7;False,False,False,True;-100;-100;-100;0
2;7;True,False,False,True;-49,99675;-100;-100;-50,85259
2;7;False,True,False,True;-100;-49,99999;-100;-51,05435
2;7;True,True,False,True;-49,99144;-49,99772;-100;-51,6175
2;7;False,False,True,True;-100;-100;-52,04586;-57,82929
2;7;True,False,True,True;-49,99999;-100;-56,53703;-51,46709
2;7;False,True,True,True;-100;-49,99718;-56,80188;-58,90969
2;7;True,True,True,True;-49,99746;-49,99827;-50,90395;-51,22466
