RangeDistance;RangeOrientation;CellState;Norte;Este;Sur;Oeste
1;0;False,False,False,True;-100;-100;-100;0
1;0;True,False,False,True;-160,364;-213,7867;-189,8259;-160,8178
1;0;False,True,False,True;-174,9005;-138,8771;-186,9844;-156,8227
1;0;True,True,False,True;-111,7584;-155,7064;-225,2676;-142,7722
1;0;False,False,True,True;-184,4382;-233,3378;-148,6221;-163,3808
1;0;True,False,True,True;-166,6209;-200,7068;-153,8415;-122,6322
1;0;False,True,True,True;-247,9847;-183,0819;-138,5479;-198,933
1;0;True,True,True,True;-159,1092;-144,6461;-126,2244;-130,3235
1;1;False,False,False,False;-100;-100;-100;-100
1;1;True,False,False,False;0;-100;-100;-100
1;1;False,True,False,False;-100;0;-100;-100
1;1;True,True,False,False;-131,5672;-110,2244;-153,136;-180,2834
1;1;False,False,True,False;-100;-100;0;-100
1;1;True,False,True,False;0;-100;0;-100
1;1;False,True,True,False;-100;0;0;-100
1;1;True,True,True,False;-202,7996;-107,7252;-158,0591;-255,3293
1;1;False,False,False,True;-100;-100;-100;0
1;1;True,False,False,True;-161,1785;-193,1611;-189,1699;-160,8502
1;1;False,True,False,True;-151,3826;-89,30193;-100;-35,20118
1;1;True,True,False,True;-112,0112;-156,1532;-208,8844;-159,6258
1;1;False,False,True,True;-174,9005;-199,7651;-161,3731;-180,0474
1;1;True,False,True,True;-171,6953;-225,1569;-152,2186;-129,6383
1;1;False,True,True,True;-238,2898;-167,2325;-128,3071;-177,2722
1;1;True,True,True,True;-85,1745;-99,8086;-100,4239;-107,7294
1;2;False,False,False,False;-100;-100;-100;-100
1;2;True,False,False,False;0;-100;-100;-100
1;2;False,True,False,False;-100;0;-100;-100
1;2;True,True,False,False;-171,7258;-158,6732;-194,2753;-193,7632
1;2;False,False,True,False;-100;-100;0;-100
1;2;True,False,True,False;-44,05044;-265,0338;0;-143,92
1;2;False,True,True,False;-100;0;0;-100
1;2;True,True,True,False;-188,0001;-106,9426;-181,1186;-254,4233
1;2;False,False,False,True;-100;-100;-100;0
1;2;True,False,False,True;-223,9545;-226,243;-276,9808;-159,5064
1;2;False,True,False,True;-160,9412;-86,17906;-128,8916;-55,0216
1;2;True,True,False,True;-191,3006;-172,5341;-239,3227;-169,3634
1;2;False,False,True,True;-319,5695;-227,8064;-226,1496;-257,1978
1;2;True,False,True,True;-197,4784;-271,5324;-200,4767;-98,76965
1;2;False,True,True,True;-366,8094;-222,7591;-147,8505;-265,0146
1;2;True,True,True,True;-127,6255;-128,4773;-121,8272;-133,5844
1;3;False,False,False,False;-100;-100;-100;-100
1;3;True,False,False,False;0;-100;-100;-100
1;3;False,True,False,False;-100;0;-100;-100
1;3;True,True,False,False;-140,6431;-191,3777;-218,0108;-209,6706
1;3;False,False,True,False;-100;-100;0;-100
1;3;True,False,True,False;-120,4203;-318,8306;-129,4538;-182,2691
1;3;False,True,True,False;-100;0;0;-100
1;3;True,True,True,False;-150,2291;-98,11291;-144,5659;-218,2036
1;3;False,False,False,True;-100;-100;-100;0
1;3;True,False,False,True;-137,8334;-173,5748;-182,8911;-80,43093
1;3;False,True,False,True;-282,0857;-184,1733;-212,2769;-134,9905
1;3;True,True,False,True;-94,77885;-199,6951;-210,6017;-159,1784
1;3;False,False,True,True;-298,553;-254,3363;-201,0643;-214,5933
1;3;True,False,True,True;-161,1977;-335,3625;-160,9841;-95,25346
1;3;False,True,True,True;-376,0344;-280,8836;-90,24937;-239,7052
1;3;True,True,True,True;-176,3203;-141,7746;-134,0989;-112,0526
1;4;False,False,False,False;-100;-100;-100;-100
1;4;True,False,False,False;0;-100;-100;-100
1;4;False,True,False,False;-100;0;-100;-100
1;4;True,True,False,False;-103,7764;-103,2937;-183,7409;-271,0104
1;4;False,False,True,False;-100;-100;0;-100
1;4;True,False,True,False;-100,8946;-266,3645;-83,54935;-180,3363
1;4;False,True,True,False;-186,8334;-185,4488;-129,9231;-187,4667
1;4;True,True,True,False;-137,4343;-61,29337;-158,9086;-227,9552
1;4;False,False,False,True;-100;-100;-100;0
1;4;True,False,False,True;0;-233,551;-154,9865;-78,86351
1;4;False,True,False,True;-366,1695;-133,6678;-248,8916;-184,3168
1;4;True,True,False,True;-48,75023;-240,1551;-348,0715;-164,3067
1;4;False,False,True,True;-244,7165;-329,9923;-223,7218;-131,4432
1;4;True,False,True,True;-226,1982;-415,5157;-225,2781;-43,2047
1;4;False,True,True,True;-232,0564;-173,1677;-43,48141;-163,22
1;4;True,True,True,True;-88,69993;-87,67723;-116,3541;-59,56408
1;5;False,False,False,False;-100;-100;-100;-100
1;5;True,False,False,False;0;-100;-100;-100
1;5;False,True,False,False;-100;0;-100;-100
1;5;True,True,False,False;-113,0465;-129,1185;-173,2368;-100
1;5;False,False,True,False;-100;-100;0;-100
1;5;True,False,True,False;-141,1452;-293,2564;-144,3385;-153,136
1;5;False,True,True,False;-171,1256;-172,1283;-151,6772;-182,2691
1;5;True,True,True,False;-143,2263;-96,35477;-140,2553;-227,6567
1;5;False,False,False,True;-100;-100;-100;0
1;5;True,False,False,True;-174,0785;-205,6926;-248,291;-109,4662
1;5;False,True,False,True;-359,3209;-184,7398;-288,2672;-199,5047
1;5;True,True,False,True;-89,21297;-266,8844;-391,9356;-287,2932
1;5;False,False,True,True;-281,2809;-290,0415;-245,9347;-178,4752
1;5;True,False,True,True;-284,3944;-404,1527;-292,298;-64,34464
1;5;False,True,True,True;-251,3356;-183,4541;-115,2651;-168,515
1;5;True,True,True,True;-136,021;-110,7619;-176,1269;-115,1798
1;6;False,False,False,False;-100;-100;-100;-100
1;6;True,False,False,False;0;-100;-100;-100
1;6;False,True,False,False;-100;0;-100;-100
1;6;True,True,False,False;-79,70189;-84,61153;-143,92;-180,3768
1;6;False,False,True,False;-100;-100;0;-100
1;6;True,False,True,False;-56,546;-176,9442;-74,08022;-100
1;6;False,True,True,False;-143,92;-55,45495;-28,95247;-143,92
1;6;True,True,True,False;-207,1814;-95,43597;-253,8276;-328,5904
1;6;False,False,False,True;-100;-100;-100;0
1;6;True,False,False,True;-143,0736;-201,6293;-166,986;-170,8358
1;6;False,True,False,True;-240,7337;-154,6583;-286,8636;-155,8281
1;6;True,True,False,True;-53,9476;-177,3006;-258,2783;-198,9501
1;6;False,False,True,True;-222,6986;-284,8356;-171,2738;-179,6048
1;6;True,False,True,True;-163,6714;-204,0435;-156,7664;-110,8576
1;6;False,True,True,True;-219,5035;-182,0349;-137,125;-168,2175
1;6;True,True,True,True;-98,98619;-76,40352;-106,75;-80,53232
1;7;False,False,False,False;-100;-100;-100;-100
1;7;True,False,False,False;0;-100;-100;-100
1;7;False,True,False,False;-100;0;-100;-100
1;7;True,True,False,False;-80,1687;-82,09103;-118;-170,116
1;7;False,False,True,False;-100;-100;0;-100
1;7;True,False,True,False;0;-100;0;-100
1;7;False,True,True,False;-100;0;0;-100
1;7;True,True,True,False;-223,7967;-101,5309;-222,2834;-328,1652
1;7;False,False,False,True;-100;-100;-100;0
1;7;True,False,False,True;-158,8531;-296,7707;-180,3363;-172,052
1;7;False,True,False,True;-162,665;-149,2986;-248,4143;-152,931
1;7;True,True,False,True;-76,05737;-169,1398;-223,0631;-150,0238
1;7;False,False,True,True;-189,1576;-258,0737;-168,5846;-167,1531
1;7;True,False,True,True;-162,126;-218,4172;-169,9168;-75,79843
1;7;False,True,True,True;-193,9061;-170,1986;-82,50287;-157,2545
1;7;True,True,True,True;-78,36492;-94,65808;-117,5043;-89,96058
2;0;False,False,False,False;-100;-100;-100;-100
2;0;True,False,False,False;0;-100;-100;-100
2;0;False,True,False,False;-100;0;-100;-100
2;0;True,True,False,False;0;0;-100;-100
2;0;False,False,True,False;-100;-100;0;-100
2;0;True,False,True,False;0;-100;0;-100
2;0;False,True,True,False;-100;0;0;-100
2;0;True,True,True,False;-133,0923;-8,776451;-67,35283;-206,6905
2;0;False,False,False,True;-100;-100;-100;0
2;0;True,False,False,True;-83,27571;-183,8153;-171,1256;-107,3394
2;0;False,True,False,True;-100;0;-100;0
2;0;True,True,False,True;-26,55813;-90,33031;-189,1699;-116,5077
2;0;False,False,True,True;-132,4;-118;-38,15981;-32,32645
2;0;True,False,True,True;-119,4424;-194,9027;-109,5125;-9,316672
2;0;False,True,True,True;-199,4586;-27,7066;-48,31589;-77,42933
2;0;True,True,True,True;-31,25318;-41,28097;14,14203;-38,98698
2;1;False,False,False,False;-100;-100;-100;-100
2;1;True,False,False,False;0;-100;-100;-100
2;1;False,True,False,False;-100;0;-100;-100
2;1;True,True,False,False;0;0;-100;-100
2;1;False,False,True,False;-100;-100;0;-100
2;1;True,False,True,False;0;-100;0;-100
2;1;False,True,True,False;-100;0;0;-100
2;1;True,True,True,False;-117,8594;14,93573;-62,83124;-229,8793
2;1;False,False,False,True;-100;-100;-100;0
2;1;True,False,False,True;-110,3666;-160,5088;-174,9005;-71,01146
2;1;False,True,False,True;-100;0;-100;0
2;1;True,True,False,True;-26,49281;-105,9757;-190;-117,4804
2;1;False,False,True,True;-118;-143,92;-74,00031;0
2;1;True,False,True,True;-121,1858;-209,9841;-81,69142;13,51142
2;1;False,True,True,True;-227,7533;-60,82308;-41,41871;-104,0989
2;1;True,True,True,True;-38,11496;-19,51462;-31,79115;-55,6921
2;2;False,False,False,False;-100;-100;-100;-100
2;2;True,False,False,False;0;-100;-100;-100
2;2;False,True,False,False;-100;0;-100;-100
2;2;True,True,False,False;-106,0131;-86,35444;-174,9005;-177,9204
2;2;False,False,True,False;-100;-100;0;-100
2;2;True,False,True,False;0;-100;0;-100
2;2;False,True,True,False;-100;0;0;-100
2;2;True,True,True,False;-125,9387;31,07224;-94,56808;-189,3359
2;2;False,False,False,True;-100;-100;-100;0
2;2;True,False,False,True;0;-100;-100;0
2;2;False,True,False,True;-100;0;-100;0
2;2;True,True,False,True;-43,73284;-109,1104;-190;-103,7196
2;2;False,False,True,True;-100;-100;0;-16,16354
2;2;True,False,True,True;-48,8083;-170,1363;27,11272;2,24018
2;2;False,True,True,True;-162,0197;-123,9592;-0,4536916;-16,95227
2;2;True,True,True,True;-32,31119;-37,52739;3,401113;-6,880956
2;3;False,False,False,False;-100;-100;-100;-100
2;3;True,False,False,False;0;-100;-100;-100
2;3;False,True,False,False;-100;0;-100;-100
2;3;True,True,False,False;-78,10917;-46,48957;-160,5088;-153,136
2;3;False,False,True,False;-100;-100;0;-100
2;3;True,False,True,False;-17,46054;-148,3304;-34,55791;-100
2;3;False,True,True,False;-100;0;0;-100
2;3;True,True,True,False;-103,6499;49,40055;-93,33832;-189,9998
2;3;False,False,False,True;-100;-100;-100;0
2;3;True,False,False,True;0;-100;-100;0
2;3;False,True,False,True;-100;0;-100;0
2;3;True,True,False,True;30,92708;-138,7706;-190,845;-88,70599
2;3;False,False,True,True;-100;-100;-20,24386;0
2;3;True,False,True,True;-16,66483;-192,6765;-16,6331;50,424
2;3;False,True,True,True;-246,8535;-33,10015;48,42678;-31,74763
2;3;True,True,True,True;59,10648;-39,27699;52,82119;19,53476
2;4;False,False,False,False;-100;-100;-100;-100
2;4;True,False,False,False;0;-100;-100;-100
2;4;False,True,False,False;-100;0;-100;-100
2;4;True,True,False,False;0;0;-100;-100
2;4;False,False,True,False;-100;-100;0;-100
2;4;True,False,True,False;-42,93933;-151,6549;-34,59559;-153,136
2;4;False,True,True,False;-143,92;-69,38213;-63,30457;-174,9005
2;4;True,True,True,False;-73,56309;3,683743;-74,34019;-190
2;4;False,False,False,True;-100;-100;-100;0
2;4;True,False,False,True;0;-100;-100;0
2;4;False,True,False,True;-100;-19,19995;-118;0
2;4;True,True,False,True;44,79785;-145,2832;-227,14;-65,07981
2;4;False,False,True,True;-121,9777;-118;-2,098236;-24,84866
2;4;True,False,True,True;14,28521;-205,2258;-117,1878;74,22228
2;4;False,True,True,True;-210,2851;-90,09879;24,65179;-86,438
2;4;True,True,True,True;45,38147;70,06981;54,561;42,83424
2;5;False,False,False,False;-100;-100;-100;-100
2;5;True,False,False,False;0;-100;-100;-100
2;5;False,True,False,False;-100;0;-100;-100
2;5;True,True,False,False;0;0;-100;-100
2;5;False,False,True,False;-100;-100;0;-100
2;5;True,False,True,False;-6,239999;-156,0307;0;-100
2;5;False,True,True,False;-143,92;-54,73227;-62,60693;-143,92
2;5;True,True,True,False;-90,71518;23,03009;-88,56366;-189,575
2;5;False,False,False,True;-100;-100;-100;0
2;5;True,False,False,True;0;-100;-100;0
2;5;False,True,False,True;-132,4;0;-100;-54,26859
2;5;True,True,False,True;43,81697;-83,62666;-283,7143;-110,8631
2;5;False,False,True,True;-100;-100;0;-28,3131
2;5;True,False,True,True;24,53926;-100;-44,17918;34,09752
2;5;False,True,True,True;-195,1637;-127,3415;-7,911357;-100,0884
2;5;True,True,True,True;-16,53449;-29,38349;-9,000721;59,54283
2;6;False,False,False,False;-100;-100;-100;-100
2;6;True,False,False,False;0;-100;-100;-100
2;6;False,True,False,False;-100;0;-100;-100
2;6;True,True,False,False;0;0;-100;-100
2;6;False,False,True,False;-100;-100;0;-100
2;6;True,False,True,False;0;-100;0;-100
2;6;False,True,True,False;-100;0;0;-100
2;6;True,True,True,False;6,766919;0,8096256;-14,07745;-241,2508
2;6;False,False,False,True;-100;-100;-100;0
2;6;True,False,False,True;0;-100;-100;0
2;6;False,True,False,True;-100;-35,65518;-100;0
2;6;True,True,False,True;11,84436;-42,6444;-234,4853;-113,9597
2;6;False,False,True,True;-132,4;-166,407;-101,9463;-102,9513
2;6;True,False,True,True;-99,35658;-189,985;-113,8371;-25,4847
2;6;False,True,True,True;-190,4835;-102,0148;0,2311679;-112,9053
2;6;True,True,True,True;-30,89855;5,953121;0,7202685;22,60394
2;7;False,False,False,False;-100;-100;-100;-100
2;7;True,False,False,False;0;-100;-100;-100
2;7;False,True,False,False;-100;0;-100;-100
2;7;True,True,False,False;0;0;-100;-100
2;7;False,False,True,False;-100;-100;0;-100
2;7;True,False,True,False;0;-100;0;-100
2;7;False,True,True,False;-100;0;0;-100
2;7;True,True,True,False;-86,25202;14,47253;-151,2299;-224,788
2;7;False,False,False,True;-100;-100;-100;0
2;7;True,False,False,True;0;-100;-100;-35,59377
2;7;False,True,False,True;-100;-21,16083;-171,3129;0
2;7;True,True,False,True;23,31634;-51,39314;-217,1338;-123,2109
2;7;False,False,True,True;-182,2691;-171,1256;-106,9532;-98,35851
2;7;True,False,True,True;-104,8663;-190;-111,6422;-4,842321
2;7;False,True,True,True;-204,4987;-111,8972;7,064201;-119,0472
2;7;True,True,True,True;2,959522;15,01329;-28,23402;4,897129
