RangeDistance;RangeOrientation;CellState;Norte;Este;Sur;Oeste
0;3;False,True,False,True;-100;-87,68233;-100;-66,10233
0;3;True,True,False,True;-75,00696;-88,66536;-100;-79,07196
0;3;False,False,True,True;-100;-100;0;0
0;3;True,False,True,True;-76,45998;-100;-84,85602;-77,56977
0;3;False,True,True,True;-100;-86,10448;-80,19241;-76,06075
0;3;True,True,True,True;-77,34545;-87,07087;-82,94734;-82,76438
0;4;False,False,False,False;-100;-100;-100;-100
0;4;True,False,False,False;-44,35635;-100;-100;-100
0;4;False,True,False,False;-100;-100;-100;-100
0;4;True,True,False,False;-76,29185;-89,4;-100;-100
0;4;False,False,True,False;-100;-100;0;-100
0;4;True,False,True,False;-59,45155;-100;-75,27403;-100
0;4;False,True,True,False;-100;-80,19928;-77,31433;-100
0;4;True,True,True,False;-68,94721;-94,9982;-81,99393;-100
0;4;False,False,False,True;-100;-100;-100;0
0;4;True,False,False,True;0;-100;-100;0
0;4;False,True,False,True;-100;-100;-100;-73,56755
0;4;True,True,False,True;-79,12548;-100;-100;-68,80016
0;4;False,False,True,True;-100;-100;0;0
0;4;True,False,True,True;-68,48079;-100;-72,03783;-57,57015
0;4;False,True,True,True;-100;-96,6;-81,64064;-69,56566
0;4;True,True,True,True;-81,78624;-100;-78,77753;-68,2303
0;5;False,False,False,False;-100;-100;-100;-100
0;5;True,False,False,False;-29,88;-100;-100;-100
0;5;False,True,False,False;-100;-64,65805;-100;-100
0;5;True,True,False,False;-48,92442;-66,40704;-100;-100
0;5;False,False,True,False;-100;-100;0;-100
0;5;True,False,True,False;-81,93471;-100;-78,24491;-100
0;5;False,True,True,False;-100;-89,25294;-78,39237;-100
0;5;True,True,True,False;-80,63509;-86,17356;-77,79722;-100
0;5;False,False,False,True;-100;-100;-100;0
0;5;True,False,False,True;0;-100;-100;0
0;5;False,True,False,True;-100;-86,57823;-100;-78,97549
0;5;True,True,False,True;-75,54694;-88,9395;-100;-74,40618
0;5;False,False,True,True;-100;-100;0;0
0;5;True,False,True,True;-70,8746;-100;-81,06347;-65,72761
0;5;False,True,True,True;-100;-89,47363;-80,93105;-76,02904
0;5;True,True,True,True;-80,57545;-87,9424;-79,83066;-79,92689
0;6;False,False,False,False;-100;-100;-100;-100
0;6;True,False,False,False;-64,60476;-100;-100;-100
0;6;False,True,False,False;-100;-64,14292;-100;-100
0;6;True,True,False,False;-76,13874;-75,00735;-100;-100
0;6;False,False,True,False;-100;-100;0;-100
0;6;True,False,True,False;-89,78689;-100;-98;-100
0;6;False,True,True,False;-100;-89,44093;-98;-100
0;6;True,True,True,False;-87,87665;-86,79264;-93,27462;-100
0;6;False,False,False,True;-100;-100;-100;0
0;6;True,False,False,True;-76,82575;-100;-100;-77,31853
0;6;False,True,False,True;-100;-88,94418;-100;-85,72849
0;6;True,True,False,True;-81,50441;-86,45137;-100;-84,59268
0;6;False,False,True,True;-100;-100;-94,096;-83,02634
0;6;True,False,True,True;-79,99596;-100;-95,12;-85,03639
0;6;False,True,True,True;-100;-88,61929;-94,09364;-84,47604
0;6;True,True,True,True;-88,21902;-87,39922;-98;-85,09142
0;7;False,False,False,False;-100;-100;-100;-100
0;7;True,False,False,False;-74,56168;-100;-100;-100
0;7;False,True,False,False;-100;-43,888;-100;-100
0;7;True,True,False,False;-25,2;0;-100;-100
0;7;False,False,True,False;-100;-100;0;-100
0;7;True,False,True,False;-86,17079;-100;-89,99998;-100
0;7;False,True,True,False;-100;-89,2481;-89,96721;-100
0;7;True,True,True,False;-83,88894;-87,47807;-89,99563;-100
0;7;False,False,False,True;-100;-100;-100;0
0;7;True,False,False,True;-66,7812;-100;-100;-71,12563
0;7;False,True,False,True;-100;-82,60551;-100;-89,99983
0;7;True,True,False,True;-78,02943;-87,1838;-100;-89,99623
0;7;False,False,True,True;-100;-100;-89,99998;-89,99998
0;7;True,False,True,True;-84,83627;-100;-89,99998;-89,99368
0;7;False,True,True,True;-100;-83,34611;-89,99598;-89,99933
0;7;True,True,True,True;-87,11538;-86,43418;-89,99706;-89,99269
1;0;False,False,False,False;-100;-100;-100;-100
1;0;True,False,False,False;-71,83586;-100;-100;-100
1;0;False,True,False,False;-100;-51,64992;-100;-100
1;0;True,True,False,False;-72,06902;-69,98183;-100;-100
1;0;False,False,True,False;-100;-100;0;-100
1;0;True,False,True,False;-70,01131;-100;-66,78161;-100
1;0;False,True,True,False;-100;-68,9912;-69,18405;-100
1;0;True,True,True,False;-71,08842;-69,99098;-69,99493;-100
1;0;False,False,False,True;-100;-100;-100;0
1;0;True,False,False,True;-77,87488;-100;-100;-74,48441
1;0;False,True,False,True;-100;-69,99637;-100;-75,31316
1;0;True,True,False,True;-70,61298;-69,9922;-100;-73,41563
1;0;False,False,True,True;-100;-100;-69,92794;-74,11515
1;0;True,False,True,True;-70,02673;-100;-69,21798;-73,08906
1;0;False,True,True,True;-100;-69,99947;-69,99277;-70,13876
1;0;True,True,True,True;-74,02026;-69,99251;-69,99206;-74,3961
1;1;False,False,False,False;-100;-100;-100;-100
1;1;True,False,False,False;-78,7325;-100;-100;-100
1;1;False,True,False,False;-100;-69,98546;-100;-100
1;1;True,True,False,False;-71,37233;-69,99998;-100;-100
1;1;False,False,True,False;-100;-100;0;-100
1;1;True,False,True,False;-71,65367;-100;-69,99998;-100
1;1;False,True,True,False;-100;-69,99998;-69,45412;-100
1;1;True,True,True,False;-72,25191;-69,99098;-69,98794;-100
1;1;False,False,False,True;-100;-100;-100;0
1;1;True,False,False,True;-70,00391;-100;-100;-70,36351
1;1;False,True,False,True;-100;-67,6386;-100;-70,00002
1;1;True,True,False,True;-74,26785;-63,67134;-100;-70,53134
1;1;False,False,True,True;-100;-100;-62,4838;-67,79453
1;1;True,False,True,True;-71,70583;-100;-69,99941;-73,63745
1;1;False,True,True,True;-100;-69,99487;-69,1552;-70,21827
1;1;True,True,True,True;-70,9048;-69,9954;-69,99281;-72,65864
1;2;False,False,False,False;-100;-100;-100;-100
1;2;True,False,False,False;-72,39862;-100;-100;-100
1;2;False,True,False,False;-100;-70,00002;-100;-100
1;2;True,True,False,False;-68,19557;-74,43718;-100;-100
1;2;False,False,True,False;-100;-100;0;-100
1;2;True,False,True,False;-75,67912;-100;-69,99998;-100
1;2;False,True,True,False;-100;-70,00002;-69,83598;-100
1;2;True,True,True,False;-68,42162;-70,95747;-69,99996;-100
1;2;False,False,False,True;-100;-100;-100;0
1;2;True,False,False,True;-69,90181;-100;-100;-69,66943
1;2;False,True,False,True;-100;-72,56303;-100;-65,97118
1;2;True,True,False,True;-70,68666;-70,01461;-100;-69,98152
1;2;False,False,True,True;-100;-100;0;0
1;2;True,False,True,True;-75,61269;-100;-69,99821;-65,13908
1;2;False,True,True,True;-100;-70,08785;-69,99101;-67,27031
1;2;True,True,True,True;-71,90031;-71,46837;-68,48469;-68,60426
1;3;False,False,False,False;-100;-100;-100;-100
1;3;True,False,False,False;-59,20802;-100;-100;-100
1;3;False,True,False,False;-100;-63,79902;-100;-100
1;3;True,True,False,False;-54,7765;-61,94176;-100;-100
1;3;False,False,True,False;-100;-100;0;-100
1;3;True,False,True,False;-60,62446;-100;-60,06546;-100
1;3;False,True,True,False;-100;-62,68066;-61,34257;-100
1;3;True,True,True,False;-59,68341;-64,88018;-60,91151;-100
1;3;False,False,False,True;-100;-100;-100;0
1;3;True,False,False,True;0;-100;-100;0
1;3;False,True,False,True;-100;-65,99071;-100;-58,90686
1;3;True,True,False,True;-60,95299;-60,91438;-100;-59,99962
1;3;False,False,True,True;-100;-100;0;0
1;3;True,False,True,True;-65,39951;-100;-60,03547;-59,991
1;3;False,True,True,True;-100;-60,41539;-60,10093;-54,98771
1;3;True,True,True,True;-58,56081;-64,48471;-59,67083;-59,99337
1;4;False,False,False,False;-100;-100;-100;-100
1;4;True,False,False,False;-47,86476;-100;-100;-100
1;4;False,True,False,False;-100;-40,7467;-100;-100
1;4;True,True,False,False;-45,46803;-60,92397;-100;-100
1;4;False,False,True,False;-100;-100;0;-100
1;4;True,False,True,False;-41,32531;-100;-41,41968;-100
1;4;False,True,True,False;-100;-43,20718;-44,14222;-100
1;4;True,True,True,False;-37,56116;-41,61301;-48,5261;-100
1;4;False,False,False,True;-100;-100;-100;0
1;4;True,False,False,True;0;-100;-100;0
1;4;False,True,False,True;-100;-57,61679;-100;-39,99492
1;4;True,True,False,True;-40,71125;-41,4383;-100;-39,99683
1;4;False,False,True,True;-100;-100;0;0
1;4;True,False,True,True;-45,97247;-100;-40,23593;-39,98917
1;4;False,True,True,True;-100;-41,75478;-41,40411;-31,99795
1;4;True,True,True,True;-40,86348;-44,47314;-42,78208;-39,93308
1;5;False,False,False,False;-100;-100;-100;-100
1;5;True,False,False,False;-59,88394;-100;-100;-100
1;5;False,True,False,False;-100;-73,12672;-100;-100
1;5;True,True,False,False;-59,99999;-65,93443;-100;-100
1;5;False,False,True,False;-100;-100;0;-100
1;5;True,False,True,False;-59,56644;-100;-61,68503;-100
1;5;False,True,True,False;-100;-63,83778;-60,08043;-100
1;5;True,True,True,False;-59,99999;-65,73901;-62,15821;-100
1;5;False,False,False,True;-100;-100;-100;0
1;5;True,False,False,True;0;-100;-100;0
1;5;False,True,False,True;-100;-60,23077;-100;-59,86814
1;5;True,True,False,True;-59,51413;-66,86641;-100;-55,26329
1;5;False,False,True,True;-100;-100;0;0
1;5;True,False,True,True;-59,92632;-100;-57,86908;-56,58327
1;5;False,True,True,True;-100;-62,75261;-64,03844;-55,1983
1;5;True,True,True,True;-52,02706;-67,93268;-66,32027;-48,77068
1;6;False,False,False,False;-100;-100;-100;-100
1;6;True,False,False,False;-69,83075;-100;-100;-100
1;6;False,True,False,False;-100;-65,18964;-100;-100
1;6;True,True,False,False;-69,98837;-69,99069;-100;-100
1;6;False,False,True,False;-100;-100;0;-100
1;6;True,False,True,False;-69,99998;-100;-71,28368;-100
1;6;False,True,True,False;-100;-69,98546;-70,72107;-100
1;6;True,True,True,False;-69,99431;-67,43098;-73,76355;-100
1;6;False,False,False,True;-100;-100;-100;0
1;6;True,False,False,True;-66,81184;-100;-100;-69,14368
1;6;False,True,False,True;-100;-69,98473;-100;-70,72111
1;6;True,True,False,True;-69,32024;-69,99705;-100;-70,26945
1;6;False,False,True,True;-100;-100;-71,31075;-70,0097
1;6;True,False,True,True;-69,96075;-100;-74,26747;-68,36494
1;6;False,True,True,True;-100;-69,88647;-69,99313;-67,53629
1;6;True,True,True,True;-69,99593;-69,99101;-76,04389;-70,09907
1;7;False,False,False,False;-100;-100;-100;-100
1;7;True,False,False,False;-69,78844;-100;-100;-100
1;7;False,True,False,False;-100;-68,739;-100;-100
1;7;True,True,False,False;-69,98183;-69,96451;-100;-100
1;7;False,False,True,False;-100;-100;0;-100
1;7;True,False,True,False;-69,64426;-100;-70,41771;-100
1;7;False,True,True,False;-100;-69,91335;-73,80427;-100
1;7;True,True,True,False;-69,9947;-69,95094;-70,24041;-100
1;7;False,False,False,True;-100;-100;-100;0
1;7;True,False,False,True;-69,94547;-100;-100;-72,99931
1;7;False,True,False,True;-100;-69,99841;-100;-70,83468
1;7;True,True,False,True;-69,44585;-69,99908;-100;-70,09669
1;7;False,False,True,True;-100;-100;-71,21098;-73,45818
1;7;True,False,True,True;-68,68385;-100;-76,55954;-69,9913
1;7;False,True,True,True;-100;-69,99694;-69,99103;-70,49147
1;7;True,True,True,True;-69,97811;-69,97841;-70,33981;-71,70699
2;0;False,False,False,False;-100;-100;-100;-100
2;0;True,False,False,False;0;-100;-100;-100
2;0;False,True,False,False;-100;0;-100;-100
2;0;True,True,False,False;0;0;-100;-100
2;0;False,False,True,False;-100;-100;0;-100
2;0;True,False,True,False;-50,20817;-100;-49,99999;-100
2;0;False,True,True,False;-100;0;0;-100
2;0;True,True,True,False;-42,52456;-33,60995;-39,50713;-100
2;0;False,False,False,True;-100;-100;-100;0
2;0;True,False,False,True;-52,59822;-100;-100;-55,76038
2;0;False,True,False,True;-100;0;-100;0
2;0;True,True,False,True;-51,88166;-49,99999;-100;-51,60026
2;0;False,False,True,True;-100;-100;-46,56403;-45,16816
2;0;True,False,True,True;-53,95274;-100;-49,99996;-53,42808
2;0;False,True,True,True;-100;-49,99999;-49,99835;-58,33547
2;0;True,True,True,True;-51,55433;-49,99392;-49,99347;-59,02108
2;1;False,False,False,False;-100;-100;-100;-100
2;1;True,False,False,False;0;-100;-100;-100
2;1;False,True,False,False;-100;0;-100;-100
2;1;True,True,False,False;0;0;-100;-100
2;1;False,False,True,False;-100;-100;0;-100
2;1;True,False,True,False;-52,51126;-100;-49,99999;-100
2;1;False,True,True,False;-100;0;0;-100
2;1;True,True,True,False;-56,23138;-49,99063;-49,99638;-100
2;1;False,False,False,True;-100;-100;-100;0
2;1;True,False,False,True;-56,55502;-100;-100;-54,13749
2;1;False,True,False,True;-100;-49,99999;-100;-53,24043
2;1;True,True,False,True;-51,6564;-49,99999;-100;-54,2303
2;1;False,False,True,True;-100;-100;0;0
2;1;True,False,True,True;-53,09843;-100;-49,99543;-54,4531
2;1;False,True,True,True;-100;-49,99784;-49,99994;-55,47271
2;1;True,True,True,True;-53,33082;-49,99506;-49,99522;-57,81776
2;2;False,False,False,False;-100;-100;-100;-100
2;2;True,False,False,False;0;-100;-100;-100
2;2;False,True,False,False;-100;-21,2;-100;-100
2;2;True,True,False,False;-45,8476;-51,2692;-100;-100
2;2;False,False,True,False;-100;-100;0;-100
2;2;True,False,True,False;0;-100;0;-100
2;2;False,True,True,False;-100;-60,99216;-48,8653;-100
2;2;True,True,True,False;-50,25958;-50,46888;-49,99999;-100
2;2;False,False,False,True;-100;-100;-100;0
2;2;True,False,False,True;0;-100;-100;0
2;2;False,True,False,True;-100;-51,38718;-100;-45,37949
2;2;True,True,False,True;-57,60523;-50,29859;-100;-49,67402
2;2;False,False,True,True;-100;-100;0;0
2;2;True,False,True,True;-53,82742;-100;-49,99816;-49,49991
2;2;False,True,True,True;-100;-63,57849;-49,99096;-45,9867
2;2;True,True,True,True;-54,5811;-50,29295;-49,99377;-49,22055
2;3;False,False,False,False;-100;-100;-100;-100
2;3;True,False,False,False;-20,64;-100;-100;-100
2;3;False,True,False,False;-100;-38,50739;-100;-100
2;3;True,True,False,False;-33,10744;-43,53748;-100;-100
2;3;False,False,True,False;-100;-100;0;-100
2;3;True,False,True,False;-26,784;-100;-25,97347;-100
2;3;False,True,True,False;-100;-26,4416;-21,19561;-100
2;3;True,True,True,False;-31,54947;-38,75639;-34,11761;-100
2;3;False,False,False,True;-100;-100;-100;0
2;3;True,False,False,True;0;-100;-100;0
2;3;False,True,False,True;-100;-42,41198;-100;-29,99999
2;3;True,True,False,True;-41,84751;-37,97698;-100;-29,99946
2;3;False,False,True,True;-100;-100;0;0
2;3;True,False,True,True;-35,69708;-100;-30,09639;-29,99099
2;3;False,True,True,True;-100;-46,01845;-36,76437;-29,45754
2;3;True,True,True,True;-41,23198;-35,43418;-34,95281;-29,99451
2;4;False,False,False,False;-100;-100;-100;-100
2;4;True,False,False,False;3,600001;-100;-100;-100
2;4;False,True,False,False;-100;0;-100;-100
2;4;True,True,False,False;0;0;-100;-100
2;4;False,False,True,False;-100;-100;0;-100
2;4;True,False,True,False;3,51703;-100;0,4189359;-100
2;4;False,True,True,False;-100;-1,491392;7,056337;-100
2;4;True,True,True,False;7,463961;-9,479599;9,796843;-100
2;4;False,False,False,True;-100;-100;-100;0
2;4;True,False,False,True;0;-100;-100;0
2;4;False,True,False,True;-100;-37,30292;-100;9,774822
2;4;True,True,False,True;9,632633;-23,03595;-100;10
2;4;False,False,True,True;-100;-100;0;0
2;4;True,False,True,True;3,645017;-100;0,9587926;10,0089
2;4;False,True,True,True;-100;-7,088478;-0,9642235;10,00187
2;4;True,True,True,True;-1,332818;-3,531522;-11,92709;10,00602
2;5;False,False,False,False;-100;-100;-100;-100
2;5;True,False,False,False;0;-100;-100;-100
2;5;False,True,False,False;-100;0;-100;-100
2;5;True,True,False,False;0;0;-100;-100
2;5;False,False,True,False;-100;-100;0;-100
2;5;True,False,True,False;-29,99501;-100;-23,41763;-100
2;5;False,True,True,False;-100;-32,81518;-14,86471;-100
2;5;True,True,True,False;-29,99995;-36,39751;-15,69917;-100
2;5;False,False,False,True;-100;-100;-100;0
2;5;True,False,False,True;0;-100;-100;0
2;5;False,True,False,True;-100;-36,14569;-100;-29,99999
2;5;True,True,False,True;-29,99147;-34,61352;-100;-27,93581
2;5;False,False,True,True;-100;-100;0;0
2;5;True,False,True,True;-29,99918;-100;-36,96695;-29,4438
2;5;False,True,True,True;-100;-37,33054;-32,28585;-29,62139
2;5;True,True,True,True;-29,99822;-37,47784;-18,63551;-29,95857
2;6;False,False,False,False;-100;-100;-100;-100
2;6;True,False,False,False;0;-100;-100;-100
2;6;False,True,False,False;-100;0;-100;-100
2;6;True,True,False,False;0;0;-100;-100
2;6;False,False,True,False;-100;-100;0;-100
2;6;True,False,True,False;0;-100;0;-100
2;6;False,True,True,False;-100;0;0;-100
2;6;True,True,True,False;-49,99937;-49,99099;-57,93958;-100
2;6;False,False,False,True;-100;-100;-100;0
2;6;True,False,False,True;-49,8791;-100;-100;-54,96121
2;6;False,True,False,True;-100;-49,99999;-100;-52,48617
2;6;True,True,False,True;-49,991;-49,9999;-100;-54,87378
2;6;False,False,True,True;-100;-100;-57,25939;-53,57462
2;6;True,False,True,True;-49,99984;-100;-52,22404;-51,2248
2;6;False,True,True,True;-100;-49,99692;-51,59524;-55,21339
2;6;True,True,True,True;-49,9979;-49,99154;-54,35629;-55,25076
2;7;False,False,False,False;-100;-100;-100;-100
2;7;True,False,False,False;0;-100;-100;-100
2;7;False,True,False,False;-100;0;-100;-100
2;7;True,True,False,False;0;0;-100;-100
2;7;False,False,True,False;-100;-100;0;-100
2;7;True,False,True,False;-49,99468;-100;-58,18126;-100
2;7;False,True,True,False;-100;0;0;-100
2;7;True,True,True,False;-39,51424;-41,6039;-45,08456;-100
2;7;False,False,False,True;-100;-100;-100;0
2;7;True,False,False,True;-49,99999;-100;-100;-51,33218
2;7;False,True,False,True;-100;-24,4;-100;-32,72
2;7;True,True,False,True;-49,99099;-49,99999;-100;-54,87849
2;7;False,False,True,True;-100;-100;-50,03055;-50,89494
2;7;True,False,True,True;-49,99819;-100;-51,49192;-50,62007
2;7;False,True,True,True;-100;-49,99999;-52,62496;-54,96229
2;7;True,True,True,True;-49,99323;-49,99655;-51,3995;-60,1341
