RangeDistance;RangeOrientation;CellState;Norte;Este;Sur;Oeste
0;5;True,True,False,True;90,29159;78,21346;-18,75976;91,372
0;5;False,False,True,True;-19,18102;-19,64403;81,29628;89,30819
0;5;True,False,True,True;90,193;-19,96491;80,73671;90,09522
0;5;False,True,True,True;-29,54551;76,70988;80,63157;88,57108
0;5;True,True,True,True;90,96323;79,05494;80,66067;90,56522
0;6;False,False,False,False;-100;-100;-100;-100
0;6;True,False,False,False;0;-100;-100;-100
0;6;False,True,False,False;-100;0;-100;-100
0;6;True,True,False,False;89,24846;89,1124;-20,78192;-48,56193
0;6;False,False,True,False;-100;-100;0;-100
0;6;True,False,True,False;87,97542;-20,68709;45,37125;-72,44551
0;6;False,True,True,False;-76,18433;82,57343;46,58081;-51,86819
0;6;True,True,True,False;88,48557;86,28053;40,69916;-36,06921
0;6;False,False,False,True;-100;-74,66029;-80,25118;56,61958
0;6;True,False,False,True;86,14758;-21,79776;-20,20273;83,45049
0;6;False,True,False,True;-49,80143;88,01232;-20,88062;80,79814
0;6;True,True,False,True;87,01865;88,19498;-22,06319;85,84919
0;6;False,False,True,True;-59,24355;-29,16486;61,35384;81,8497
0;6;True,False,True,True;85,80194;-39,40078;62,48949;85,93199
0;6;False,True,True,True;-23,4708;83,68228;53,12342;88,18755
0;6;True,True,True,True;87,96841;85,79382;36,04156;90,80931
0;7;False,False,False,False;-100;-100;-100;-100
0;7;True,False,False,False;0;-100;-100;-100
0;7;False,True,False,False;-100;0;-100;-100
0;7;True,True,False,False;86,3123;86,557;-21,40063;-21,45606
0;7;False,False,True,False;-100;-100;0;-100
0;7;True,False,True,False;85,62083;-22,46396;76,67013;-20,82958
0;7;False,True,True,False;-58,53491;79,99155;74,71502;-21,56837
0;7;True,True,True,False;87,41156;85,18143;76,757;-22,28235
0;7;False,False,False,True;-100;-88,90742;-80,4447;43,36745
0;7;True,False,False,True;85,76781;-40,3132;-20,51469;78,34541
0;7;False,True,False,True;-87,40985;85,73468;-21,10888;77,73116
0;7;True,True,False,True;86,2117;85,75858;-22,82503;77,16197
0;7;False,False,True,True;-22,58602;-28,3088;72,65771;73,8261
0;7;True,False,True,True;84,4919;-41,89913;72,59019;77,23295
0;7;False,True,True,True;-49,77341;80,67741;75,62765;73,90343
0;7;True,True,True,True;86,92335;84,21847;74,87193;77,3719
1;0;False,False,False,False;-100;-100;-100;-100
1;0;True,False,False,False;0;-100;-100;-100
1;0;False,True,False,False;-100;0;-100;-100
1;0;True,True,False,False;79,21694;81,75987;-52,32081;-24,07729
1;0;False,False,True,False;-100;-100;0;-100
1;0;True,False,True,False;73,64172;-22,03732;82,33587;-19,2199
1;0;False,True,True,False;-75,46025;87,25101;89,69343;-20,6395
1;0;True,True,True,False;79,37379;81,76057;88,02926;-31,23101
1;0;False,False,False,True;-100;-100;-100;16,80426
1;0;True,False,False,True;69,22617;-74,20822;-45,89324;71,66399
1;0;False,True,False,True;-33,17448;89,13766;-23,90464;79,38319
1;0;True,True,False,True;74,88868;80,46558;-46,7212;73,11229
1;0;False,False,True,True;-32,12411;-65,08722;78,41611;75,71166
1;0;True,False,True,True;72,56189;-29,52803;77,39075;74,94127
1;0;False,True,True,True;-39,7067;83,0141;84,51334;74,83396
1;0;True,True,True,True;74,2317;85,03965;84,75507;74,88782
1;1;False,False,False,False;-100;-100;-100;-100
1;1;True,False,False,False;0;-100;-100;-100
1;1;False,True,False,False;-100;0;-100;-100
1;1;True,True,False,False;77,97823;83,11536;-50,38868;-26,73244
1;1;False,False,True,False;-100;-100;0;-100
1;1;True,False,True,False;76,16121;-28,10969;83,54163;-24,40182
1;1;False,True,True,False;-35,46498;74,82257;81,0749;-32,49856
1;1;True,True,True,False;76,41151;84,2507;87,27245;-41,01606
1;1;False,False,False,True;-100;-100;-100;0
1;1;True,False,False,True;70,743;-72,60156;-33,35397;72,98257
1;1;False,True,False,True;-23,44223;81,07903;-23,66248;75,00558
1;1;True,True,False,True;75,88164;83,37972;-56,26096;72,77077
1;1;False,False,True,True;-27,11464;-79,105;78,67205;75,92767
1;1;True,False,True,True;71,10867;-51,27197;78,87115;73,85165
1;1;False,True,True,True;-25,18315;85,53159;84,68481;75,33466
1;1;True,True,True,True;75,85001;83,9574;83,89833;73,43359
1;2;False,False,False,False;-100;-100;-100;-100
1;2;True,False,False,False;0;-100;-100;-100
1;2;False,True,False,False;-100;0;-100;-100
1;2;True,True,False,False;71,00479;71,42007;-85,95921;-62,64695
1;2;False,False,True,False;-100;-100;0;-100
1;2;True,False,True,False;75,05972;-22,29503;82,91802;-66,624
1;2;False,True,True,False;-22,95611;77,42202;82,78582;-81,31981
1;2;True,True,True,False;71,29445;79,48424;80,5139;-45,78149
1;2;False,False,False,True;-100;-100;-100;0
1;2;True,False,False,True;75,80291;-26,29846;-27,44337;82,75018
1;2;False,True,False,True;-23,24198;77,18771;-23,66084;87,09515
1;2;True,True,False,True;73,35321;71,83392;-77,40704;82,39482
1;2;False,False,True,True;-23,6454;-22,2567;86,68117;86,72028
1;2;True,False,True,True;75,50363;-25,19665;84,15409;83,90184
1;2;False,True,True,True;-27,63915;75,4899;82,31992;83,0692
1;2;True,True,True,True;75,41166;75,14188;80,9781;83,42467
1;3;False,False,False,False;-100;-100;-100;-100
1;3;True,False,False,False;0;-100;-100;-100
1;3;False,True,False,False;-100;0;-100;-100
1;3;True,True,False,False;66,77898;69,52317;-76,15958;-45,77518
1;3;False,False,True,False;-100;-100;0;-100
1;3;True,False,True,False;74,07394;-25,69512;82,95461;-63,94919
1;3;False,True,True,False;-24,78155;74,58521;75,12262;-83,63087
1;3;True,True,True,False;68,79353;72,02508;74,43719;-56,88155
1;3;False,False,False,True;-100;-100;-100;0
1;3;True,False,False,True;75,24908;-25,69464;-39,34637;80,00282
1;3;False,True,False,True;-23,29043;73,59641;-26,16115;83,49736
1;3;True,True,False,True;71,98133;68,66788;-52,67188;76,36454
1;3;False,False,True,True;-23,49128;-22,06102;87,05894;86,94749
1;3;True,False,True,True;75,15827;-24,6707;83,68767;83,28853
1;3;False,True,True,True;-40,21857;75,49956;82,15946;82,44677
1;3;True,True,True,True;75,8821;73,60944;78,82745;80,57655
1;4;False,False,False,False;-100;-100;-100;-100
1;4;True,False,False,False;0;-100;-100;-100
1;4;False,True,False,False;-100;0;-100;-100
1;4;True,True,False,False;84,7404;78,71371;-29,04482;-59,73888
1;4;False,False,True,False;-100;-100;0;-100
1;4;True,False,True,False;84,43798;-20,55471;77,34541;-57,76558
1;4;False,True,True,False;-36,16072;77,82892;76,05795;-80,94225
1;4;True,True,True,False;85,96318;79,4562;76,16993;-64,55384
1;4;False,False,False,True;-100;-27,74972;-24,98277;88,25303
1;4;True,False,False,True;88,66723;-19,93103;-22,47758;88,16425
1;4;False,True,False,True;-78,16459;78,73288;-21,85585;87,99055
1;4;True,True,False,True;89,08382;79,89522;-27,58309;88,74802
1;4;False,False,True,True;-22,20172;-21,00389;81,18713;88,07449
1;4;True,False,True,True;89,84937;-19,78756;78,73325;89,14592
1;4;False,True,True,True;-43,20913;77,73571;79,42439;88,46198
1;4;True,True,True,True;88,51885;79,45325;80,55612;87,47803
1;5;False,False,False,False;-100;-100;-100;-100
1;5;True,False,False,False;0;-100;-100;-100
1;5;False,True,False,False;-100;0;-100;-100
1;5;True,True,False,False;85,70699;78,77206;-19,91405;-28,85985
1;5;False,False,True,False;-100;-100;0;-100
1;5;True,False,True,False;89,93165;-20,80382;79,71775;-20,75089
1;5;False,True,True,False;-63,50259;75,95191;76,75912;-91,867
1;5;True,True,True,False;85,71088;78,67368;76,9434;-38,48082
1;5;False,False,False,True;-100;-25,33055;-20,89523;91,64481
1;5;True,False,False,True;90,9627;-19,49686;-18,76634;90,70322
1;5;False,True,False,True;-82,64171;78,49638;-20,59586;89,01334
1;5;True,True,False,True;87,66248;79,89762;-27,50484;89,0714
1;5;False,False,True,True;-27,88656;-19,5708;80,33691;87,98019
1;5;True,False,True,True;89,04127;-19,77242;79,5932;89,43901
1;5;False,True,True,True;-70,32639;76,9623;79,15172;86,81236
1;5;True,True,True,True;88,18933;78,23924;79,0718;87,30499
1;6;False,False,False,False;-100;-100;-100;-100
1;6;True,False,False,False;0;-100;-100;-100
1;6;False,True,False,False;-100;0;-100;-100
1;6;True,True,False,False;87,04556;88,93325;-22,00036;-29,26011
1;6;False,False,True,False;-100;-100;0;-100
1;6;True,False,True,False;85,93656;-21,68591;76,57219;-22,15508
1;6;False,True,True,False;-76,86702;81,2812;77,13427;-26,78975
1;6;True,True,True,False;86,5359;86,28174;77,80785;-37,41154
1;6;False,False,False,True;-100;-30,35963;-23,08112;77,73529
1;6;True,False,False,True;84,85624;-25,97952;-22,31955;78,3905
1;6;False,True,False,True;-44,06156;88,99739;-22,17555;80,15171
1;6;True,True,False,True;88,67829;85,71443;-22,18321;78,22302
1;6;False,False,True,True;-58,60744;-22,88823;74,10485;78,76505
1;6;True,False,True,True;83,48618;-26,28536;76,6839;80,49911
1;6;False,True,True,True;-50,72418;87,65852;77,9542;77,66874
1;6;True,True,True,True;87,22219;87,23689;77,745;79,89893
1;7;False,False,False,False;-100;-100;-100;-100
1;7;True,False,False,False;0;-100;-100;-100
1;7;False,True,False,False;-100;0;-100;-100
1;7;True,True,False,False;84,70754;86,28738;-23,08851;-21,01414
1;7;False,False,True,False;-100;-100;0;-100
1;7;True,False,True,False;83,92545;-25,56785;72,54041;-21,25826
1;7;False,True,True,False;-80,93111;75,69246;75,58258;-19,51112
1;7;True,True,True,False;83,84917;82,44238;74,8407;-23,92958
1;7;False,False,False,True;-100;-35,48906;-34,91423;69,26037
1;7;True,False,False,True;78,43724;-39,64331;-23,83437;76,1372
1;7;False,True,False,True;-71,0665;83,85199;-23,96093;76,04447
1;7;True,True,False,True;84,2119;84,66515;-25,77075;76,52378
1;7;False,False,True,True;-26,51044;-34,1097;70,33125;70,1329
1;7;True,False,True,True;77,55384;-39,15029;71,82976;75,11964
1;7;False,True,True,True;-42,16536;79,7001;75,49206;70,82878
1;7;True,True,True,True;85,61239;83,33854;74,29932;76,04481
2;0;False,False,False,False;-100;-100;-100;-100
2;0;True,False,False,False;0;-100;-100;-100
2;0;False,True,False,False;-100;0;-100;-100
2;0;True,True,False,False;63,99431;69,44044;-87,16501;-36,23108
2;0;False,False,True,False;-100;-100;0;-100
2;0;True,False,True,False;69,38531;-54,4285;78,82045;-21,46302
2;0;False,True,True,False;-45,74608;75,0574;81,82336;-28,0241
2;0;True,True,True,False;77,11856;81,80849;88,79951;-59,56393
2;0;False,False,False,True;-100;-100;-100;0
2;0;True,False,False,True;67,26318;-87,64606;-59,20124;66,15385
2;0;False,True,False,True;-27,92986;74,45509;-42,00398;68,13452
2;0;True,True,False,True;72,06088;74,34728;-69,23012;68,815
2;0;False,False,True,True;-43,23034;-94,96898;73,79097;71,37532
2;0;True,False,True,True;67,14602;-82,20547;76,72691;74,74426
2;0;False,True,True,True;-29,2565;79,41711;78,95362;73,20612
2;0;True,True,True,True;72,37724;80,6848;78,68781;71,18457
2;1;False,False,False,False;-100;-100;-100;-100
2;1;True,False,False,False;0;-100;-100;-100
2;1;False,True,False,False;-100;0;-100;-100
2;1;True,True,False,False;78,78449;81,78678;-99,98804;-36,41649
2;1;False,False,True,False;-100;-100;0;-100
2;1;True,False,True,False;80,785;-81,46017;82,86491;-22,22012
2;1;False,True,True,False;-24,93048;68,37247;73,22228;-34,05549
2;1;True,True,True,False;78,1011;86,3522;88,55695;-50,60336
2;1;False,False,False,True;-100;-100;-100;0
2;1;True,False,False,True;69,78289;-71,41169;-69,23602;70,29005
2;1;False,True,False,True;-36,55232;69,97563;-45,97218;62,96252
2;1;True,True,False,True;75,8895;78,05577;-91,29324;71,47158
2;1;False,False,True,True;-25,53988;-79,89831;79,70613;75,79034
2;1;True,False,True,True;71,19221;-58,95875;77,58038;75,27896
2;1;False,True,True,True;-27,4679;87,05585;83,4537;75,24475
2;1;True,True,True,True;77,06498;85,56518;84,70912;76,5526
2;2;False,False,False,False;-100;-100;-100;-100
2;2;True,False,False,False;0;-100;-100;-100
2;2;False,True,False,False;-100;0;-100;-100
2;2;True,True,False,False;65,80505;66,85801;-99,99754;-71,13657
2;2;False,False,True,False;-100;-100;0;-100
2;2;True,False,True,False;69,67441;-24,96012;77,8274;-96,92463
2;2;False,True,True,False;-31,05789;70,07156;76,53419;-95,11946
2;2;True,True,True,False;66,97782;72,58484;76,67122;-76,02879
2;2;False,False,False,True;-100;-100;-100;0
2;2;True,False,False,True;74,09888;-27,60835;-97,08036;78,45952
2;2;False,True,False,True;-29,28811;72,61588;-26,11228;81,90359
2;2;True,True,False,True;72,20575;67,05288;-85,12066;76,11919
2;2;False,False,True,True;-28,49421;-26,00032;85,10063;85,65891
2;2;True,False,True,True;75,2531;-25,52776;82,69956;80,76077
2;2;False,True,True,True;-27,21692;75,37988;82,04891;83,01791
2;2;True,True,True,True;73,9923;73,38862;77,79163;81,40675
2;3;False,False,False,False;-100;-100;-100;-100
2;3;True,False,False,False;0;-100;-100;-100
2;3;False,True,False,False;-100;0;-100;-100
2;3;True,True,False,False;66,31697;66,73891;-52,7942;-82,96114
2;3;False,False,True,False;-100;-100;0;-100
2;3;True,False,True,False;68,95599;-24,98385;78,88971;-83,4799
2;3;False,True,True,False;-27,54156;73,93449;74,50953;-99,99998
2;3;True,True,True,False;67,99336;73,98117;74,31966;-99,46561
2;3;False,False,False,True;-100;-100;-100;0
2;3;True,False,False,True;74,26798;-27,55332;-35,4197;79,42739
2;3;False,True,False,True;-28,76596;73,13991;-27,94168;82,52271
2;3;True,True,False,True;72,83088;68,43755;-62,52137;74,39787
2;3;False,False,True,True;-25,58632;-25,11154;86,27174;86,14913
2;3;True,False,True,True;76,9973;-25,32273;82,95171;81,76547
2;3;False,True,True,True;-34,58421;74,37282;81,73405;82,14303
2;3;True,True,True,True;74,39059;72,36532;78,86847;80,37287
2;4;False,False,False,False;-100;-100;-100;-100
2;4;True,False,False,False;0;-100;-100;-100
2;4;False,True,False,False;-100;0;-100;-100
2;4;True,True,False,False;82,06811;77,15265;-26,86371;-68,5107
2;4;False,False,True,False;-100;-100;0;-100
2;4;True,False,True,False;78,69262;-22,23504;75,74787;-89,42023
2;4;False,True,True,False;-75,95911;73,92699;72,13251;-99,99998
2;4;True,True,True,False;82,32136;77,35401;74,03279;-68,81042
2;4;False,False,False,True;-100;-47,19414;-64,90855;67,86776
2;4;True,False,False,True;87,04167;-23,975;-24,84417;85,763
2;4;False,True,False,True;-57,08223;72,07925;-23,33893;80,12762
2;4;True,True,False,True;85,62559;77,00721;-24,84572;86,36679
2;4;False,False,True,True;-25,26907;-22,11316;77,81702;83,96283
2;4;True,False,True,True;88,32018;-25,50029;76,67832;87,2403
2;4;False,True,True,True;-80,99886;76,03796;77,61067;84,51832
2;4;True,True,True,True;88,25274;77,84299;78,0051;85,57851
2;5;False,False,False,False;-100;-100;-100;-100
2;5;True,False,False,False;0;-100;-100;-100
2;5;False,True,False,False;-100;0;-100;-100
2;5;True,True,False,False;83,97158;78,72363;-21,24904;-68,71979
2;5;False,False,True,False;-100;-100;0;-100
2;5;True,False,True,False;89,88334;-20,46553;77,97684;-21,96158
2;5;False,True,True,False;-73,30315;73,15733;74,15952;-66,45725
2;5;True,True,True,False;81,93519;75,78453;74,5386;-71,29813
2;5;False,False,False,True;-100;-19,39659;-34,56359;90,5656
2;5;True,False,False,True;89,59892;-20,79415;-21,73843;89,7591
2;5;False,True,False,True;-85,59126;76,29201;-20,8863;87,45628
2;5;True,True,False,True;84,5714;78,70031;-21,08982;89,24837
2;5;False,False,True,True;-47,50057;-21,74363;79,03387;84,89526
2;5;True,False,True,True;88,0036;-21,20973;77,60149;88,01549
2;5;False,True,True,True;-87,95979;75,53883;77,64877;81,15963
2;5;True,True,True,True;85,57603;78,34078;77,58394;85,46127
2;6;False,False,False,False;-100;-100;-100;-100
2;6;True,False,False,False;0;-100;-100;-100
2;6;False,True,False,False;-100;0;-100;-100
2;6;True,True,False,False;86,55706;87,31879;-24,12806;-20,12009
2;6;False,False,True,False;-100;-100;0;-100
2;6;True,False,True,False;81,67658;-20,86067;71,96362;-22,95296
2;6;False,True,True,False;-77,10912;81,89802;74,51706;-28,40891
2;6;True,True,True,False;86,02431;85,0193;75,74684;-37,36354
2;6;False,False,False,True;-100;-32,78521;-37,89339;72,04731
2;6;True,False,False,True;84,37502;-34,03438;-22,96492;77,95152
2;6;False,True,False,True;-79,30585;87,82623;-26,67955;75,59998
2;6;True,True,False,True;86,25425;86,28908;-25,24385;76,84216
2;6;False,False,True,True;-87,35642;-26,56747;74,0019;72,70273
2;6;True,False,True,True;83,37388;-37,98011;74,29496;76,12331
2;6;False,True,True,True;-62,02547;85,82585;76,95067;76,59954
2;6;True,True,True,True;86,77382;86,42814;75,16191;76,74018
2;7;False,False,False,False;-100;-100;-100;-100
2;7;True,False,False,False;0;-100;-100;-100
2;7;False,True,False,False;-100;0;-100;-100
2;7;True,True,False,False;82,77639;84,7869;-31,10572;-23,43632
2;7;False,False,True,False;-100;-100;0;-100
2;7;True,False,True,False;79,65284;-22,28941;70,01645;-25,27951
2;7;False,True,True,False;-99,00909;71,44496;72,90472;-22,69891
2;7;True,True,True,False;84,90372;80,60698;73,73409;-40,73094
2;7;False,False,False,True;-100;-100;-100;0
2;7;True,False,False,True;79,0014;-77,38245;-26,89157;73,15346
2;7;False,True,False,True;-28,11489;86,43953;-25,63436;76,85334
2;7;True,True,False,True;82,22193;82,4638;-26,16688;73,75538
2;7;False,False,True,True;-78,76222;-83,76966;69,08488;67,8098
2;7;True,False,True,True;80,39165;-83,34177;70,74966;72,75472
2;7;False,True,True,True;-38,68652;77,21986;73,78579;69,53149
2;7;True,True,True,True;82,64117;80,59987;74,09206;72,4573
